index,x,mu,sigma,xi
26,0.08176317216550011,1.2743362016085291,1.085024050652803,0.2683349218903779
27,0.08490790955648089,1.2723446858353873,1.0838824681559385,0.26590040061842957
28,0.08805264694746166,1.2702811667454874,1.0827027542455496,0.2633813432145898
29,0.09119738433844243,1.2681459903621795,1.0814854451976896,0.260778550547787
30,0.09434212172942322,1.265939514607832,1.0802310943784639,0.2580928501084035
31,0.09748685912040399,1.2636621092314468,1.078940271992479,0.2553250957451964
32,0.10063159651138476,1.2613141557338823,1.0776135648236398,0.25247616739383844
33,0.10377633390236553,1.2588960472907031,1.076251575968407,0.24954697079716517
34,0.1069210712933463,1.256408188672673,1.074854924561642,0.24653843721721785
35,0.11006580868432708,1.2538509961639028,1.073424245495158,0.24345152313917262
36,0.11321054607530785,1.2512248974776763,1.0719601891291113,0.24028720996725078
37,0.11635528346628862,1.2485303316699663,1.0704634209963595,0.2370465037127071
38,0.1195000208572694,1.2457677490506602,1.068934621499922,0.23373043467399435
39,0.12264475824825018,1.242937611092516,1.0673744856036822,0.23034005710920682
40,0.12578949563923095,1.2400403903378627,1.0657837225164688,0.2268764489009062
41,0.12893423303021173,1.2370765703030675,1.0641630553696637,0.22334071121343682
42,0.1320789704211925,1.2340466453807892,1.0625132208884789,0.21973396814283921
43,0.13522370781217327,1.2309511207400363,1.060834969057056,0.21605736635947256
44,0.13836844520315406,1.2277905122240516,1.0591290627775363,0.212312074743461
45,0.1415131825941348,1.2245653462460446,1.05739627752326,0.20849928401307835
46,0.1446579199851156,1.221276159682792,1.0556374009862508,0.20462020634619008
47,0.14780265737609635,1.2179234997661272,1.053853232719145,0.20067607499487292
48,0.15094739476707714,1.2145079239723455,1.0520445837717307,0.1966681438933343
49,0.15409213215805792,1.2110299999095422,1.050212276322258,0.19259768725925666
50,0.15723686954903868,1.2074903052029105,1.0483571433036944,0.1884659991886927
51,0.16038160694001946,1.20388942737802,1.0464800280250863,0.18427439324464145
52,0.16352634433100022,1.2002279637421047,1.0445817837882083,0.18002420203943484
53,0.166671081721981,1.1965065212633768,1.042663273499667,0.1757167768110681
54,0.16981581911296179,1.1927257164483993,1.0407253692786407,0.17135348699360903
55,0.17296055650394254,1.1888861752175377,1.0387689520604286,0.16693571978182162
56,0.17610529389492333,1.1849885327785183,1.0367949111959955,0.1624648796901436
57,0.1792500312859041,1.1810334334981165,1.0348041440476887,0.1579423881061576
58,0.18239476867688487,1.177021530772007,1.0327975555813138,0.1533696828386979
59,0.18553950606786565,1.1729534868927955,1.0307760579547538,0.14874821766073615
60,0.18868424345884643,1.1688299729162646,1.0287405701033192,0.14407946184719223
61,0.1918289808498272,1.1646516685258588,1.0266920173220178,0.13936489970781646
62,0.19497371824080797,1.1604192618954363,1.0246313308449313,0.1346060301152915
63,0.19811845563178873,1.1561334495503188,1.0225594474218946,0.12980436602870501
64,0.20126319302276952,1.1517949362266615,1.0204773088926666,0.1249614340125435
65,0.2044079304137503,1.1474044347291799,1.0183858617587873,0.12007877375136067
66,0.20755266780473106,1.142962665787257,1.0162860567533152,0.11515793756027473
67,0.21069740519571184,1.138470357909462,1.0141788484086425,0.11020048989145012
68,0.2138421425866926,1.1339282472365126,1.012065194622582,0.10520800683672053
69,0.21698687997767338,1.1293370773927065,1.0099460562229245,0.10018207562651123
70,0.22013161736865416,1.1246975993358583,1.007822396530664,0.09512429412522064
71,0.22327635475963492,1.1200105712057664,1.005695180922091,0.09003627032322062
72,0.2264210921506157,1.1152767581712473,1.0035653763899492,0.08491962182563778
73,0.2295658295415965,1.1104969322757627,1.0014339511038584,0.07977597533807772
74,0.23271056693257725,1.1056718722816774,0.9993018739702039,0.07460696614945649
75,0.23585530432355803,1.1008023635131727,0.9971701141916882,0.06941423761210248
76,0.2390000417145388,1.0958891976978555,0.9950396408267504,0.0641994406192957
77,0.24214477910551957,1.090933172807088,0.9929114223490498,0.05896423308040883
78,0.24528951649650035,1.0859350928950766,0.9907864262072157,0.053710279393817825
79,0.2484342538874811,1.0808957679367501,0.9886656183850633,0.04843924991774999
80,0.2515789912784619,1.0758160136644621,0.9865499629624754,0.0431528204392367
81,0.25472372866944265,1.0706966514035479,0.9844404216771497,0.037852671641340506
82,0.25786846606042346,1.0655385079067754,0.9823379534874105,0.032540488568825285
83,0.2610132034514042,1.060342415187717,0.9802435141362839,0.027217960092440666
84,0.264157940842385,1.0551092103530835,0.9781580557170352,0.02188677837198857
85,0.2673026782333658,1.0498397354340487,0.9760825262403645,0.0165486383183453
86,0.27044741562434654,1.0445348372166041,0.9740178692034592,0.011205237054608951
87,0.2735921530153273,1.0391953670709744,0.9719650231610969,0.005858273376542641
88,0.2767368904063081,1.0338221807801318,0.9699249212989963,0.000509447212486465
89,0.27988162779728887,1.0284161383674424,0.9678984910096087,-0.004839540917089924
90,0.2830263651882696,1.022978103923483,0.9658866534705415,-0.010186990440224539
91,0.2861711025792504,1.0175089454320587,0.963890323225809,-0.01553120127411532
92,0.2893158399702312,1.012009534595462,0.9619104077700971,-0.020870474365617266
93,0.29246057736121195,1.0064807466590084,0.9599478071362332,-0.026203112231412494
94,0.2956053147521927,1.00092346023488,0.9580034134860479,-0.03152741949768088
95,0.2987500521431735,0.9953385571253206,0.9560781107048151,-0.03684170343910048
96,0.3018947895341543,0.9897269221452126,0.9541727739994538,-0.04214427451700493
97,0.30503952692513503,0.9840894429440749,0.9522882695006751,-0.04743344691652922
98,0.30818426431611584,0.9784270098275168,0.9504254538692561,-0.05270753908257043
99,0.3113290017070966,0.9727405155781881,0.948585173906617,-0.05796487425439421
100,0.31447373909807735,0.967030855276256,0.9467682661698809,-0.06320378099871782
101,0.31761847648905817,0.961298926119452,0.9449755565915908,-0.06842259374109902
102,0.3207632138800389,0.9555456272427219,0.9432078601042562,-0.07361965329546157
103,0.3239079512710197,0.9497718595375166,0.9414659802698994,-0.0787933073915912
104,0.32705268866200043,0.943978525470762,0.9397507089147711,-0.08394191120043162
105,0.33019742605298125,0.9381665289035437,0.9380628257694013,-0.0890638278570152
106,0.333342163443962,0.9323367749095446,0.936403098114148,-0.0941574289808618
107,0.33648690083494276,0.926490169593273,0.9347722804304059,-0.09922109519368011
108,0.33963163822592357,0.920627619908116,0.933171114057633,-0.10425321663420709
109,0.3427763756169043,0.9147500334742604,0.9316003268563515,-0.10925219347002102
110,0.3459211130078851,0.908858318396513,0.9300606328772761,-0.11421643640616752
111,0.3490658503988659,0.9029533830820615,0.9285527320367196,-0.11914436719043413
112,0.35221058778984665,0.8970361360582122,0.927077309798424,-0.12403441911511442
113,0.3553553251808274,0.8911074857901413,0.925635036861961,-0.12888503751510275
114,0.3585000625718082,0.8851683404986977,0.9242265688578454,-0.13369468026215917
115,0.361644799962789,0.8792196079782966,0.9228525460494966,-0.138461818255189
116,0.36478953735376973,0.8732621954149362,0.9215135930421874,-0.14318493590638143
117,0.36793427474475054,0.867297009204381,0.9202103184991095,-0.1478625316230505
118,0.3710790121357313,0.8613249547705452,0.9189433148646873,-0.1524931182850284
119,0.37422374952671206,0.8553469363841132,0.9177131580952624,-0.15707522371745597
120,0.37736848691769287,0.8493638569814382,0.9165204073972761,-0.16160739115882317
121,0.3805132243086736,0.8433766179837506,0.9153656049730634,-0.1660881797241078
122,0.3836579616996544,0.8373861191167186,0.914249275774378,-0.17051616486286836
123,0.38680269909063514,0.8313932582303933,0.9131719272637593,-0.1748899388121424
124,0.38994743648161595,0.8253989311195806,0.9121340491838492,-0.17920811104400827
125,0.3930921738725967,0.8194040313446708,0.9111361133347644,-0.18346930870766734
126,0.39623691126357746,0.8134094500529672,0.9101785733596245,-0.18767217706590641
127,0.3993816486545583,0.8074160758005482,0.9092618645383342,-0.1918153799258015
128,0.40252638604553903,0.8014247943747008,0.9083864035897137,-0.19589760006352488
129,0.4056711234365198,0.79543648861696,0.9075525884820652,-0.19991753964312328
130,0.4088158608275006,0.7894520382467922,0.9067607982522647,-0.20387392062913023
131,0.41196059821848136,0.7834723196859585,0.9060113928334584,-0.20776548519288496
132,0.4151053356094621,0.7774982058835933,0.9053047128914441,-0.21159099611242574
133,0.4182500730004429,0.7715305661420334,0.9046410796698102,-0.2153492371658333
134,0.4213948103914237,0.7655702659434367,0.9040207948439053,-0.21903901351789598
135,0.42453954778240444,0.7596181667772204,0.9034441403837014,-0.22265915209997766
136,0.4276842851733852,0.7536751259683612,0.9029113784256156,-0.22620850198296377
137,0.430829022564366,0.7477419965065846,0.9024227511533487,-0.22968593474316965
138,0.43397375995534676,0.7418196268764877,0.9019784806877915,-0.23309034482109325
139,0.4371184973463275,0.7359088608886202,0.901578768986054,-0.2364206498728995
140,0.44026323473730833,0.7300105375115669,0.9012237977496589,-0.23967579111452342
141,0.4434079721282891,0.7241254907050616,0.9009137283419435,-0.24285473365828245
142,0.44655270951926984,0.7182545492541665,0.900648701714707,-0.24595646684189293
143,0.44969744691025065,0.7123985366045549,0.9004288383441363,-0.24898000454978325
144,0.4528421843012314,0.706558270698925,0.9002542381760401,-0.2519243855266044
145,0.45598692169221217,0.7007345638145839,0.9001249805804149,-0.2547886736828354
146,0.459131659083193,0.6949282224022333,0.9000411243153651,-0.25757195839238944
147,0.46227639647417373,0.6891400469259876,0.9000027075003929,-0.260273354782123
148,0.4654211338651545,0.6833708317046607,0.9000097475990696,-0.262892004013159
149,0.4685658712561353,0.6776213647543516,0.9000622414110968,-0.2654270735539322
150,0.47171060864711606,0.6718924276323633,0.9001601650737616,-0.2678777574448705
151,0.4748553460380968,0.6661847952824842,0.9003034740727842,-0.2702432765546295
152,0.4780000834290776,0.6604992358816658,0.9004921032625528,-0.27252287882779686
153,0.4811448208200584,0.6548365106881286,0.9007259668957378,-0.2747158395239884
154,0.48428955821103914,0.6491973738909246,0.901004958662271,-0.2768214614482615
155,0.4874342956020199,0.6435825724609896,0.9013289517376724,-0.2788390751727689
156,0.4905790329930007,0.6379928460037163,0.9016977988407017,-0.2807680392495868
157,0.49372377038398146,0.6324289266130757,0.90211133230031,-0.2826077404146465
158,0.4968685077749622,0.6268915387273192,0.9025693641318603,-0.28435759378270503
159,0.500013245165943,0.6213813989862895,0.9030716861225808,-0.2860170430332954
160,0.5031579825569238,0.6158992160903721,0.9036180699262156,-0.2875855605875933
161,0.5063027199479045,0.6104456906611105,0.9042082671668261,-0.28906264777614754
162,0.5094474573388853,0.6050215151035224,0.9048420095516982,-0.29044783499741905
163,0.5125921947298661,0.5996273734701354,0.9055190089933033,-0.2917406818670783
164,0.5157369321208469,0.5942639413267787,0.9062389577402575,-0.2929407773580143
165,0.5188816695118277,0.5889318856201532,0.9070015285172195,-0.29404773993100985
166,0.5220264069028084,0.583631864547207,0.9078063746736643,-0.29506121765604204
167,0.5251711442937892,0.5783645274263467,0.9086531303414634,-0.2959808883241694
168,0.52831588168477,0.5731305145705081,0.9095414106012027,-0.2968064595499697
169,0.5314606190757507,0.5679304571621118,0.9104708116571587,-0.29753766886449645
170,0.5346053564667316,0.5627649771299315,0.911440911020857,-0.29817428379872396
171,0.5377500938577123,0.5576346870278992,0.9124512677031277,-0.29871610195745496
172,0.5408948312486931,0.5525401899158711,0.913501422414571,-0.2991629510836668
173,0.5440395686396738,0.5474820792423802,0.9145908977743415,-0.29951468911327617
174,0.5471843060306546,0.5424609387293999,0.9157191985271567,-0.29977120422030457
175,0.5503290434216354,0.5374773422591389,0.9168858117684306,-0.29993241485243083
176,0.5534737808126162,0.5325318537628948,0.9180902071774313,-0.2999982697569179
177,0.556618518203597,0.5276250271119879,0.919331837258354,-0.29996874799690804
178,0.5597632555945777,0.5227574060107945,0.9206101375892035,-0.29984385895807875
179,0.5629079929855585,0.5179295238919055,0.921924527078369,-0.2996236423456588
180,0.5660527303765392,0.5131419038134314,0.9232744082287784,-0.2993081681718051
181,0.56919746776752,0.508395058358471,0.9246591674095084,-0.29889753673334446
182,0.5723422051585008,0.5036894895367692,0.9260781751347309,-0.29839187857988614
183,0.5754869425494816,0.4990256886885799,0.9275307863498647,-0.2977913544723174
184,0.5786316799404624,0.4944041363907579,0.9290163407248057,-0.29709615533169403
185,0.5817764173314431,0.489825302365094,0.9305341629541003,-0.2963065021785413
186,0.5849211547224239,0.4852896453889165,0.9320835630639275,-0.29542264606258667
187,0.5880658921134047,0.4807976132079746,0.9336638367257477,-0.2944448679829449
188,0.5912106295043854,0.47634964245162353,0.9352742655764772,-0.2933734787987817
189,0.5943553668953663,0.4719461585503259,0.9369141175450433,-0.292208819130484
190,0.597500104286347,0.46758757565549064,0.9385826471851696,-0.2909512592513691
191,0.6006448416773278,0.4632742965616593,0.9402790960142423,-0.289601198969965
192,0.6037895790683085,0.4590067126310636,0.9420026928581028,-0.2881590675029022
193,0.6069343164592893,0.454785203720562,0.9437526542016084,-0.2866253233384553
194,0.6100790538502701,0.45061013811097694,0.945528184544804,-0.2850004540907787
195,0.6132237912412508,0.4464818724388407,0.947328476764542,-0.2832849763448819
196,0.6163685286322317,0.442400751630569,0.9491527124813849,-0.2814794354923954
197,0.6195132660232124,0.4383671088390742,0.9510000624316259,-0.2795844055581768
198,0.6226580034141932,0.4343812653828286,0.9528696868442564,-0.2776004890178151
199,0.625802740805174,0.4304435306873938,0.9547607358227107,-0.2755283166060889
200,0.6289474781961547,0.42655420222942675,0.9566723497312131,-0.27336854711644076
201,0.6320922155871355,0.4227135654831724,0.958603659585552,-0.27112186719153086
202,0.6352369529781163,0.4189218938694559,0.9605537874481046,-0.26878899110493676
203,0.6383816903690971,0.4151794487071838,0.9625218468269303,-0.26637066053406905
204,0.6415264277600778,0.411486479167364,0.9645069430787547,-0.26386764432437354
205,0.6446711651510586,0.4078432222296546,0.9665081738156561,-0.2612807382448974
206,0.6478159025420394,0.40424990264144844,0.9685246293152762,-0.25861076473529476
207,0.6509606399330201,0.40070673287950515,0.9705553929343614,-0.2558585726443535
208,0.6541053773240009,0.3972139131141346,0.9725995415254529,-0.2530250369601257
209,0.6572501147149817,0.3937716311759417,0.9746561458565318,-0.25011105853174787
210,0.6603948521059625,0.3903800625251379,0.9767242710334308,-0.24711756378303976
211,0.6635395894969432,0.3870393702234266,0.9788029769248203,-0.2440455044179712
212,0.666684326887924,0.38374970490846677,0.9808913185895738,-0.24089585711809308
213,0.6698290642789048,0.38051120477092154,0.982988346706321,-0.2376696232320268
214,0.6729738016698855,0.3773239955340949,0.9850931080049922,-0.23436782845711113
215,0.6761185390608664,0.3741881904361614,0.9872046457001563,-0.2309915225133084
216,0.6792632764518471,0.371103890214993,0.989321999925958,-0.2275417788094739
217,0.6824080138428279,0.3680711830955833,0.9914442081724555,-0.22401969410209252
218,0.6855527512338087,0.3650901447800757,0.9935703057231589,-0.22042638814659396
219,0.6886974886247894,0.3621608384403939,0.995699326093573,-0.21676300334135548
220,0.6918422260157702,0.359283314713478,0.9978303014705427,-0.21303070436450594
221,0.694986963406751,0.3564576116991275,0.9999622631522038,-0.20923067780364654
222,0.6981317007977318,0.35368375496044796,1.0020942419883356,-0.20536413177860668
223,0.7012764381887125,0.3509617575269071,1.0042252688209197,-0.2014322955573526
224,0.7044211755796933,0.3482916198999936,1.0063543749247006,-0.1974364191651742
225,0.7075659129706741,0.34567333006148127,1.0084805924475508,-0.19337777298727188
226,0.7107106503616548,0.34310686348429503,1.0106029548504378,-0.18925764736487038
227,0.7138553877526356,0.34059218314597733,1.0127204973467954,-0.1850773521849883
228,0.7170001251436164,0.3381292395447502,1.0148322573410968,-0.18083821646399348
229,0.7201448625345972,0.33571797071817217,1.0169372748664345,-0.1765415879250773
230,0.723289599925578,0.33335830226438434,1.0190345930209008,-0.17218883256978004
231,0.7264343373165587,0.331050147365941,1.0211232584025804,-0.16778133424370664
232,0.7295790747075395,0.32879340681622127,1.0232023215429475,-0.1633204941965696
233,0.7327238120985202,0.32658796904841425,1.025270837338477,-0.15880773063669668
234,0.7358685494895011,0.32443371016707345,1.0273278654802709,-0.15424447828014928
235,0.7390132868804818,0.3223304939822324,1.0293724708815055,-0.14963218789459118
236,0.7421580242714626,0.32027817204607467,1.0314037241025047,-0.14497232583805553
237,0.7453027616624434,0.318276583692152,1.0334207017732455,-0.14026637359275312
238,0.7484474990534241,0.31632555607714,1.0354224870131052,-0.13551582729407435
239,0.7515922364444049,0.31442490422512465,1.0374081698476585,-0.1307221972549316
240,0.7547369738353857,0.3125744310744087,1.0393768476223348,-0.12588700748559417
241,0.7578817112263665,0.3107739275268306,1.0413276254127473,-0.12101179520916983
242,0.7610264486173473,0.30902317249958317,1.0432596164315109,-0.1160981103728831
243,0.764171186008328,0.307321932979522,1.0451719424313581,-0.11114751515531072
244,0.7673159233993088,0.3056699640799538,1.0470637341043738,-0.10616158346972727
245,0.7704606607902895,0.30406700909989004,1.0489341314771667,-0.10114190046372035
246,0.7736053981812703,0.302512799585757,1.0507822843017984,-0.09609006201523394
247,0.7767501355722511,0.3010070553955455,1.052607352442288,-0.09100767422520024
248,0.7798948729632319,0.29954948476539145,1.0544085062565247,-0.0858963529069226
249,0.7830396103542127,0.29813978437856836,1.0561849269734058,-0.08075772307236802
250,0.7861843477451934,0.2967776394368821,1.0579358070650366,-0.07559341841553777
251,0.7893290851361742,0.295462723734451,1.0596603506138162,-0.07040508079307663
252,0.7924738225271549,0.29419469973385426,1.0613577736742472,-0.06519435970228708
253,0.7956185599181358,0.2929732186446374,1.0630273046293035,-0.05996291175671422
254,0.7987632973091165,0.29179792050415376,1.064668184541192,-0.05471240015946951
255,0.8019080347000973,0.2906684342607279,1.0662796674963528,-0.049444494174456954
256,0.8050527720910781,0.28958437785912394,1.0678610209445365,-0.044160868595675015
257,0.8081975094820588,0.2885453583282985,1.069411526031809,-0.03886320321475903
258,0.8113422468730396,0.2875509718714235,1.0709304779273277,-0.0335531822869348
259,0.8144869842640203,0.2866008039581577,1.0724171861437466,-0.028232493995554456
260,0.8176317216550012,0.28569442941914935,1.0738709748510977,-0.022902829915380694
261,0.820776459045982,0.2848314125427479,1.0752911831840102,-0.017565884474795356
262,0.8239211964369627,0.2840113071739091,1.0766771655421292,-0.01222335441710065
263,0.8270659338279435,0.28323365681526846,1.0780282918835926,-0.006876938261082073
264,0.8302106712189242,0.2824979947303653,1.0793439480114366,-0.0015283357610094944
265,0.833355408609905,0.2818038440489938,1.0806235358527987,0.003820752633755859
266,0.8365001460008858,0.2811507178746613,1.0818664737307895,0.00916862631937542
267,0.8396448833918666,0.28053811939413076,1.0830721966289136,0.014513585078195073
268,0.8427896207828474,0.27996554198902296,1.0842401564479143,0.019853929619286826
269,0.8459343581738281,0.2794324693494588,1.0853698222549304,0.02518796211869321
270,0.8490790955648089,0.27893837558971546,1.0864606805248476,0.030513986759206593
271,0.8522238329557896,0.27848272536587376,1.087512235373738,0.03583031026951028
272,0.8553685703467704,0.2780649739954313,1.0885240087842802,0.041135242462510144
273,0.8585133077377513,0.2776845675788582,1.0894955408230553,0.04642709677268606
274,0.861658045128732,0.27734094312306956,1.0904263898496265,0.05170419079229056
275,0.8648027825197128,0.27703352866678743,1.0913161327172984,0.0569648468062283
276,0.8679475199106935,0.27676174340777027,1.0921643649654733,0.06220739232544098
277,0.8710922573016743,0.27652499783187956,1.092970701003511,0.06743016061863212
278,0.874236994692655,0.2763226938439592,1.0937347742860104,0.072631491242161
279,0.8773817320836359,0.27615422490049946,1.0944562374794355,0.0778097305679379
280,0.8805264694746167,0.2760189761440599,1.0951347626200056,0.08296323230915116
281,0.8836712068655974,0.2759163245394215,1.0957700412627827,0.08809035804366296
282,0.8868159442565782,0.27584563901143894,1.0963617846218834,0.09318947773490206
283,0.8899606816475589,0.27580628058456946,1.0969097237017569,0.09825897025009189
284,0.8931054190385397,0.2757976025240433,1.097413609419465,0.10329722387564787
285,0.8962501564295206,0.2758189504786509,1.0978732127179107,0.10830263682957891
286,0.8993948938205013,0.27586966262511514,1.0982883246699626,0.11327361777073401
287,0.9025396312114821,0.27594906981401984,1.0986587565734296,0.11820858630472682
288,0.9056843686024628,0.2760564957172641,1.0989843400368426,0.12310597348638147
289,0.9088291059934436,0.2761912569770111,1.0992649270560002,0.12796422231853707
290,0.9119738433844243,0.27635266335610287,1.0995003900812501,0.132781788247056
291,0.9151185807754051,0.27654001788990756,1.09969062207547,0.1375571396518738
292,0.918263318166386,0.27675261703956844,1.0998355365627257,0.14228875833393861
293,0.9214080555573667,0.27698975084662425,1.0999350676675799,0.14697513999788203
294,0.9245527929483475,0.27725070308896715,1.0999891701450393,0.15161479473027237
295,0.9276975303393282,0.27753475143810774,1.0999978194011217,0.15620624747329298
296,0.930842267730309,0.2778411676177124,1.0999610115040355,0.16074803849369879
297,0.9339870051212897,0.2781692175633845,1.099878763185968,0.16523872384690066
298,0.9371317425122706,0.27851816158364984,1.099751111835478,0.16967687583603028
299,0.9402764799032514,0.27888725452211893,1.099578115480501,0.17406108346583846
300,0.9434212172942321,0.27927574592079124,1.0993598527619703,0.17838995289128587
301,0.9465659546852129,0.279682880184466,1.0990964228980673,0.1826621078606788
302,0.9497106920761936,0.2801078967462255,1.0987879456391199,0.1868761901532131
303,0.9528554294671744,0.280550030233959,1.0984345612131663,0.19103086001078523
304,0.9560001668581553,0.2810085106378924,1.098036430262209,0.19512479656393356
305,0.959144904249136,0.2814825634790871,1.097593733769191,0.19915669825177398
306,0.9622896416401168,0.2819714099788734,1.097106672975723,0.2031252832357985
307,0.9654343790310975,0.28247426722918717,1.0965754692906045,0.2070292898074018
308,0.9685791164220783,0.28299034836377013,1.0960003641891736,0.21086747678900875
309,0.971723853813059,0.2835188627302005,1.0953816191035377,0.21463862392867486
310,0.9748685912040398,0.28405901606271744,1.094719515303732,0.21834153228803382
311,0.9780133285950207,0.2846100106558064,1.0940143537698575,0.22197502462346796
312,0.9811580659860014,0.28517104553850614,1.093266455055263,0.2255379457603836
313,0.9843028033769822,0.28574131664940083,1.0924761591408267,0.2290291629604681
314,0.9874475407679629,0.2863200170122673,1.0916438252804064,0.23244756628181468
315,0.9905922781589437,0.2869063369123327,1.0907698318375305,0.2357920689317994
316,0.9937370155499244,0.28749946407311405,1.0898545761134006,0.23906160761259931
317,0.9968817529409053,0.2880985838337948,1.0888984741662857,0.2422551428592401
318,1.000026490331886,0.2887028793271113,1.0879019606223896,0.24537165937006644
319,1.0031712277228668,0.28931153165770473,1.0868654884782787,0.24841016632953183
320,1.0063159651138476,0.28992372008090495,1.085789528894957,0.251369697723202
321,1.0094607025048283,0.29053862218190935,1.084674570983686,0.25424931264487427
322,1.012605439895809,0.2911554140553186,1.083521121583643,0.2570480955957143
323,1.0157501772867898,0.29177327048499385,1.0823297050315228,0.25976515677531514
324,1.0188949146777706,0.29239136512419556,1.0811008629231817,0.26239963236458635
325,1.0220396520687514,0.2930088706759711,1.0798351538674407,0.2649506848003826
326,1.0251843894597321,0.293624959073748,1.0785331532321498,0.26741750304178524
327,1.028329126850713,0.2942388016621026,1.0771954528826388,0.269799302827952
328,1.0314738642416938,0.2948495693776583,1.0758226609126642,0.27209532692745153
329,1.0346186016326746,0.2954564329300846,1.0744154013679827,0.27430484537900646
330,1.0377633390236554,0.29605856298315447,1.0729743139626706,0.27642715572356535
331,1.0409080764146361,0.2966551303358233,1.0715000537883217,0.27846158322763104
332,1.0440528138056169,0.2972453061032929,1.0699932910162553,0.2804074810977748
333,1.0471975511965976,0.29782826189802336,1.068454710592869,0.28226423068626755
334,1.0503422885875784,0.29840317001065303,1.0668850119282731,0.28403124168776284
335,1.0534870259785591,0.29896920359079526,1.0652849085783542,0.28570795232696927
336,1.05663176336954,0.299525536827665,1.0636551279204038,0.2872938295372519
337,1.0597765007605207,0.30007134513050737,1.0619964108224675,0.2887883691301077
338,1.0629212381515014,0.30060580530878506,1.060309511306559,0.29019109595545817
339,1.0660659755424822,0.30112809575209043,1.0585951962058968,0.29150156405271216
340,1.0692107129334631,0.301637396609743,1.0568542448163154,0.2927193567925465
341,1.072355450324444,0.3021328899700362,1.0550874485420119,0.29384408700936293
342,1.0755001877154247,0.30261376003909735,1.0532956105357882,0.29487539712437744
343,1.0786449251064054,0.30307919331932176,1.0514795453339532,0.29581295925930284
344,1.0817896624973862,0.30352837878734595,1.0496400784860493,0.29665647534058937
345,1.084934399888367,0.30396050807152236,1.0477780461795732,0.2974056771941894
346,1.0880791372793477,0.30437477562885923,1.0458942948598593,0.2980603266308164
347,1.0912238746703284,0.30477037892138903,1.043989680845304,0.29862021552167106
348,1.0943686120613092,0.3051465185919278,1.0420650699380967,0.2990851658646105
349,1.09751334945229,0.3055023986391926,1.0401213370306426,0.2994550298407392
350,1.1006580868432707,0.30583722659223705,1.038159365707855,0.2997296898614044
351,1.1038028242342515,0.3061502136841697,1.0361800478454908,0.2999090586055805
352,1.1069475616252324,0.30644057502512095,1.0341842832047228,0.29999307904763
353,1.1100922990162132,0.30670752977442306,1.0321729790231238,0.29998172447543386
354,1.113237036407194,0.30695030131196455,1.0301470496022536,0.29987499849888366
355,1.1163817737981747,0.30716811740868666,1.0281074158920345,0.29967293504873393
356,1.1195265111891555,0.30736021039618544,1.026055005072104,0.2993755983658148
357,1.1226712485801362,0.30752581733538364,1.0239907501303371,0.29898308298060833
358,1.125815985971117,0.30766418018424124,1.0219155894387266,0.298495513683195
359,1.1289607233620977,0.30777454596446335,1.0198304663268167,0.29791304548357966
360,1.1321054607530785,0.30785616692717765,1.017736328652883,0.29723586356241066
361,1.1352501981440593,0.30790830071754394,1.0156341283730543,0.29646418321210594
362,1.13839493553504,0.30793021053826053,1.0135248211085697,0.29559824976840676
363,1.1415396729260208,0.3079211653119386,1.0114093657113716,0.29463833853237925
364,1.1446844103170015,0.30788043984230423,1.0092887238282302,0.29358475468289
365,1.1478291477079825,0.3078073149742017,1.0071638594635952,0.29243783317958194
366,1.1509738850989633,0.30770107775235833,1.005035738541379,0.2911979386563829
