bid_datetime_beginning_utc,bid_datetime_beginning_ept,eco_max,emerg_max,total_committed
1/3/2022 12:00:00 PM,1/3/2022 7:00:00 AM,180742.40,184253.40,170979.30
1/3/2022 1:00:00 PM,1/3/2022 8:00:00 AM,180840.60,184308.60,170979.30
1/3/2022 2:00:00 PM,1/3/2022 9:00:00 AM,181530.80,184992.70,170979.30
1/3/2022 3:00:00 PM,1/3/2022 10:00:00 AM,181217.20,184734.50,170979.30
1/3/2022 4:00:00 PM,1/3/2022 11:00:00 AM,180835.80,184794.30,170979.30
1/3/2022 5:00:00 PM,1/3/2022 12:00:00 PM,180390.60,184642.70,170979.30
1/3/2022 6:00:00 PM,1/3/2022 1:00:00 PM,179597.10,184009.40,170979.30
1/3/2022 7:00:00 PM,1/3/2022 2:00:00 PM,180210.10,184653.50,170979.30
1/3/2022 8:00:00 PM,1/3/2022 3:00:00 PM,180675.20,184798.60,170979.30
1/3/2022 9:00:00 PM,1/3/2022 4:00:00 PM,182435.60,186379.70,170979.30
1/3/2022 10:00:00 PM,1/3/2022 5:00:00 PM,183339.50,187216.50,170979.30
1/3/2022 11:00:00 PM,1/3/2022 6:00:00 PM,183643.80,187487.40,170979.30
1/4/2022 12:00:00 AM,1/3/2022 7:00:00 PM,185251.70,188748.10,170979.30
1/4/2022 1:00:00 AM,1/3/2022 8:00:00 PM,185430.90,188833.30,170979.30
1/4/2022 2:00:00 AM,1/3/2022 9:00:00 PM,186334.90,189728.10,170979.30
1/4/2022 3:00:00 AM,1/3/2022 10:00:00 PM,186166.80,189548.40,170979.30
1/4/2022 4:00:00 AM,1/3/2022 11:00:00 PM,186089.10,189457.70,170979.30
1/4/2022 5:00:00 AM,1/4/2022 12:00:00 AM,182477.10,185975.60,170979.30
1/4/2022 6:00:00 AM,1/4/2022 1:00:00 AM,183160.00,186807.40,170979.30
1/4/2022 7:00:00 AM,1/4/2022 2:00:00 AM,183023.10,186734.90,170979.30
1/4/2022 8:00:00 AM,1/4/2022 3:00:00 AM,182355.40,186393.30,170979.30
1/4/2022 9:00:00 AM,1/4/2022 4:00:00 AM,182386.60,186521.70,170979.30
1/4/2022 10:00:00 AM,1/4/2022 5:00:00 AM,182816.70,186726.00,170979.30
1/4/2022 11:00:00 AM,1/4/2022 6:00:00 AM,185791.10,188855.90,170979.30
1/4/2022 12:00:00 PM,1/4/2022 7:00:00 AM,186292.50,189236.20,170979.30
1/4/2022 1:00:00 PM,1/4/2022 8:00:00 AM,186960.30,189982.30,170979.30
1/4/2022 2:00:00 PM,1/4/2022 9:00:00 AM,187541.40,190563.00,170979.30
1/4/2022 3:00:00 PM,1/4/2022 10:00:00 AM,187828.90,190448.40,170979.30
1/4/2022 4:00:00 PM,1/4/2022 11:00:00 AM,186880.80,189689.30,170979.30
1/4/2022 5:00:00 PM,1/4/2022 12:00:00 PM,186060.10,189468.30,170979.30
1/4/2022 6:00:00 PM,1/4/2022 1:00:00 PM,185708.50,189071.80,170979.30
1/4/2022 7:00:00 PM,1/4/2022 2:00:00 PM,186620.60,189893.00,170979.30
1/4/2022 8:00:00 PM,1/4/2022 3:00:00 PM,185949.80,189383.90,170979.30
1/4/2022 9:00:00 PM,1/4/2022 4:00:00 PM,186471.80,189673.40,170979.30
1/4/2022 10:00:00 PM,1/4/2022 5:00:00 PM,187482.90,190593.50,170979.30
1/4/2022 11:00:00 PM,1/4/2022 6:00:00 PM,188470.30,191549.10,170979.30
1/5/2022 12:00:00 AM,1/4/2022 7:00:00 PM,187109.00,190072.70,170979.30
1/5/2022 1:00:00 AM,1/4/2022 8:00:00 PM,187107.40,190142.00,170979.30
1/5/2022 2:00:00 AM,1/4/2022 9:00:00 PM,187113.10,190163.70,170979.30
1/5/2022 3:00:00 AM,1/4/2022 10:00:00 PM,187244.10,190290.70,170979.30
1/5/2022 4:00:00 AM,1/4/2022 11:00:00 PM,186797.40,189835.00,170979.30
1/5/2022 5:00:00 AM,1/5/2022 12:00:00 AM,184902.30,189097.70,170832.70
1/5/2022 6:00:00 AM,1/5/2022 1:00:00 AM,184681.60,189005.50,170832.70
1/5/2022 7:00:00 AM,1/5/2022 2:00:00 AM,184423.20,188985.50,170832.70
1/5/2022 8:00:00 AM,1/5/2022 3:00:00 AM,184079.80,188641.40,170832.70
1/5/2022 9:00:00 AM,1/5/2022 4:00:00 AM,184448.30,188817.80,170832.70
1/5/2022 10:00:00 AM,1/5/2022 5:00:00 AM,186073.80,189702.30,170832.70
1/5/2022 11:00:00 AM,1/5/2022 6:00:00 AM,187766.60,190943.10,170832.70
1/5/2022 12:00:00 PM,1/5/2022 7:00:00 AM,187910.70,190974.60,170832.70
1/5/2022 1:00:00 PM,1/5/2022 8:00:00 AM,187803.70,190832.00,170832.70
1/5/2022 2:00:00 PM,1/5/2022 9:00:00 AM,187093.60,190118.60,170832.70
1/5/2022 3:00:00 PM,1/5/2022 10:00:00 AM,186213.70,189543.70,170832.70
1/5/2022 4:00:00 PM,1/5/2022 11:00:00 AM,186027.50,189377.50,170832.70
1/5/2022 5:00:00 PM,1/5/2022 12:00:00 PM,184968.80,188535.10,170832.70
1/5/2022 6:00:00 PM,1/5/2022 1:00:00 PM,185941.50,189514.20,170832.70
1/5/2022 7:00:00 PM,1/5/2022 2:00:00 PM,185597.70,189180.60,170832.70
1/5/2022 8:00:00 PM,1/5/2022 3:00:00 PM,185814.20,189293.90,170832.70
1/5/2022 9:00:00 PM,1/5/2022 4:00:00 PM,187538.90,190854.70,170832.70
1/5/2022 10:00:00 PM,1/5/2022 5:00:00 PM,187527.80,190774.60,170832.70
1/5/2022 11:00:00 PM,1/5/2022 6:00:00 PM,187592.30,190843.60,170832.70
1/6/2022 12:00:00 AM,1/5/2022 7:00:00 PM,186111.80,189996.40,170832.70
1/6/2022 1:00:00 AM,1/5/2022 8:00:00 PM,185433.70,189083.30,170832.70
1/6/2022 2:00:00 AM,1/5/2022 9:00:00 PM,185946.90,189582.50,170832.70
1/6/2022 3:00:00 AM,1/5/2022 10:00:00 PM,185439.70,189080.30,170832.70
1/6/2022 4:00:00 AM,1/5/2022 11:00:00 PM,185417.90,189036.50,170832.70
1/6/2022 5:00:00 AM,1/6/2022 12:00:00 AM,182209.00,186160.00,170753.40
1/6/2022 6:00:00 AM,1/6/2022 1:00:00 AM,181058.70,185583.10,170753.40
1/6/2022 7:00:00 AM,1/6/2022 2:00:00 AM,181152.00,185426.10,170753.40
1/6/2022 8:00:00 AM,1/6/2022 3:00:00 AM,180257.30,184974.20,170753.40
1/6/2022 9:00:00 AM,1/6/2022 4:00:00 AM,181113.20,185153.70,170753.40
1/6/2022 10:00:00 AM,1/6/2022 5:00:00 AM,181616.00,185489.70,170753.40
1/6/2022 11:00:00 AM,1/6/2022 6:00:00 AM,183087.00,186330.00,170753.40
1/6/2022 12:00:00 PM,1/6/2022 7:00:00 AM,183013.00,186186.10,170753.40
1/6/2022 1:00:00 PM,1/6/2022 8:00:00 AM,181835.30,184950.40,170753.40
1/6/2022 2:00:00 PM,1/6/2022 9:00:00 AM,181792.40,184917.60,170753.40
1/6/2022 3:00:00 PM,1/6/2022 10:00:00 AM,182504.60,185625.10,170753.40
1/6/2022 4:00:00 PM,1/6/2022 11:00:00 AM,183242.20,186376.40,170753.40
1/6/2022 5:00:00 PM,1/6/2022 12:00:00 PM,183753.90,186846.20,170753.40
1/6/2022 6:00:00 PM,1/6/2022 1:00:00 PM,184204.30,187438.40,170753.40
1/6/2022 7:00:00 PM,1/6/2022 2:00:00 PM,183261.70,186530.10,170753.40
1/6/2022 8:00:00 PM,1/6/2022 3:00:00 PM,183569.50,186818.10,170753.40
1/6/2022 9:00:00 PM,1/6/2022 4:00:00 PM,183915.90,186981.40,170753.40
1/6/2022 10:00:00 PM,1/6/2022 5:00:00 PM,185399.70,188415.70,170753.40
1/6/2022 11:00:00 PM,1/6/2022 6:00:00 PM,185728.00,188699.90,170753.40
1/7/2022 12:00:00 AM,1/6/2022 7:00:00 PM,185552.40,188980.00,170753.40
1/7/2022 1:00:00 AM,1/6/2022 8:00:00 PM,186351.30,189839.80,170753.40
1/7/2022 2:00:00 AM,1/6/2022 9:00:00 PM,185998.90,189456.10,170753.40
1/7/2022 3:00:00 AM,1/6/2022 10:00:00 PM,186106.90,189564.10,170753.40
1/7/2022 4:00:00 AM,1/6/2022 11:00:00 PM,186021.50,189471.70,170753.40
1/7/2022 5:00:00 AM,1/7/2022 12:00:00 AM,180497.40,184050.40,170803.70
1/7/2022 6:00:00 AM,1/7/2022 1:00:00 AM,180332.20,183929.40,170803.70
1/7/2022 7:00:00 AM,1/7/2022 2:00:00 AM,180008.30,183814.20,170803.70
1/7/2022 8:00:00 AM,1/7/2022 3:00:00 AM,180185.60,183945.10,170803.70
1/7/2022 9:00:00 AM,1/7/2022 4:00:00 AM,179903.60,183490.10,170803.70
1/7/2022 10:00:00 AM,1/7/2022 5:00:00 AM,179514.60,183170.90,170803.70
1/7/2022 11:00:00 AM,1/7/2022 6:00:00 AM,180696.80,184002.20,170803.70
1/7/2022 12:00:00 PM,1/7/2022 7:00:00 AM,180485.90,183731.80,170803.70
1/7/2022 1:00:00 PM,1/7/2022 8:00:00 AM,180689.90,183958.30,170803.70
1/7/2022 2:00:00 PM,1/7/2022 9:00:00 AM,180787.10,184082.40,170803.70
1/7/2022 3:00:00 PM,1/7/2022 10:00:00 AM,180717.40,184176.80,170803.70
1/7/2022 4:00:00 PM,1/7/2022 11:00:00 AM,180064.90,183688.10,170803.70
1/7/2022 5:00:00 PM,1/7/2022 12:00:00 PM,179905.60,183795.30,170803.70
1/7/2022 6:00:00 PM,1/7/2022 1:00:00 PM,179951.20,183687.90,170803.70
1/7/2022 7:00:00 PM,1/7/2022 2:00:00 PM,179953.30,183676.10,170803.70
1/7/2022 8:00:00 PM,1/7/2022 3:00:00 PM,179669.60,183464.40,170803.70
1/7/2022 9:00:00 PM,1/7/2022 4:00:00 PM,180525.40,184223.30,170803.70
1/7/2022 10:00:00 PM,1/7/2022 5:00:00 PM,180566.40,184126.00,170803.70
1/7/2022 11:00:00 PM,1/7/2022 6:00:00 PM,181123.10,184659.50,170803.70
1/8/2022 12:00:00 AM,1/7/2022 7:00:00 PM,183366.10,186737.90,170803.70
1/8/2022 1:00:00 AM,1/7/2022 8:00:00 PM,183286.60,186686.80,170803.70
1/8/2022 2:00:00 AM,1/7/2022 9:00:00 PM,183716.20,187094.70,170803.70
1/8/2022 3:00:00 AM,1/7/2022 10:00:00 PM,184942.00,188305.40,170803.70
1/8/2022 4:00:00 AM,1/7/2022 11:00:00 PM,185425.70,188774.10,170803.70
1/8/2022 5:00:00 AM,1/8/2022 12:00:00 AM,178289.70,183062.80,170803.70
1/8/2022 6:00:00 AM,1/8/2022 1:00:00 AM,178463.30,183403.60,170803.70
1/8/2022 7:00:00 AM,1/8/2022 2:00:00 AM,178897.30,183871.00,170803.70
1/8/2022 8:00:00 AM,1/8/2022 3:00:00 AM,180053.10,185092.60,170803.70
1/8/2022 9:00:00 AM,1/8/2022 4:00:00 AM,180774.90,185336.50,170803.70
1/8/2022 10:00:00 AM,1/8/2022 5:00:00 AM,181424.10,185630.60,170803.70
1/8/2022 11:00:00 AM,1/8/2022 6:00:00 AM,183909.60,187188.00,170803.70
1/8/2022 12:00:00 PM,1/8/2022 7:00:00 AM,184173.30,187358.60,170803.70
1/8/2022 1:00:00 PM,1/8/2022 8:00:00 AM,184941.00,188035.20,170803.70
1/8/2022 2:00:00 PM,1/8/2022 9:00:00 AM,184924.00,188131.40,170803.70
1/8/2022 3:00:00 PM,1/8/2022 10:00:00 AM,183662.20,186524.00,170803.70
1/8/2022 4:00:00 PM,1/8/2022 11:00:00 AM,183501.10,186446.00,170803.70
1/8/2022 5:00:00 PM,1/8/2022 12:00:00 PM,183347.50,186453.00,170803.70
1/8/2022 6:00:00 PM,1/8/2022 1:00:00 PM,183466.60,186716.20,170803.70
1/8/2022 7:00:00 PM,1/8/2022 2:00:00 PM,183329.00,186583.30,170803.70
1/8/2022 8:00:00 PM,1/8/2022 3:00:00 PM,182699.70,185937.70,170803.70
1/8/2022 9:00:00 PM,1/8/2022 4:00:00 PM,182873.30,185947.90,170803.70
1/8/2022 10:00:00 PM,1/8/2022 5:00:00 PM,183618.80,186639.20,170803.70
1/8/2022 11:00:00 PM,1/8/2022 6:00:00 PM,184249.90,187247.60,170803.70
1/9/2022 12:00:00 AM,1/8/2022 7:00:00 PM,183555.10,186948.60,170803.70
1/9/2022 1:00:00 AM,1/8/2022 8:00:00 PM,184549.90,187951.80,170803.70
1/9/2022 2:00:00 AM,1/8/2022 9:00:00 PM,184865.80,187898.70,170803.70
1/9/2022 3:00:00 AM,1/8/2022 10:00:00 PM,184806.80,187854.70,170803.70
1/9/2022 4:00:00 AM,1/8/2022 11:00:00 PM,184917.40,187965.30,170803.70
1/9/2022 5:00:00 AM,1/9/2022 12:00:00 AM,179057.20,185628.50,170803.70
1/9/2022 6:00:00 AM,1/9/2022 1:00:00 AM,179403.90,185920.20,170803.70
1/9/2022 7:00:00 AM,1/9/2022 2:00:00 AM,178473.70,185116.20,170803.70
1/9/2022 8:00:00 AM,1/9/2022 3:00:00 AM,178302.70,184965.50,170803.70
1/9/2022 9:00:00 AM,1/9/2022 4:00:00 AM,179463.20,185729.50,170803.70
1/9/2022 10:00:00 AM,1/9/2022 5:00:00 AM,180521.40,186281.30,170803.70
1/9/2022 11:00:00 AM,1/9/2022 6:00:00 AM,182738.30,187357.30,170803.70
1/9/2022 12:00:00 PM,1/9/2022 7:00:00 AM,184272.30,188823.40,170803.70
1/9/2022 1:00:00 PM,1/9/2022 8:00:00 AM,184781.90,189401.50,170803.70
1/9/2022 2:00:00 PM,1/9/2022 9:00:00 AM,183985.90,188533.30,170803.70
1/9/2022 3:00:00 PM,1/9/2022 10:00:00 AM,184599.50,188678.50,170803.70
1/9/2022 4:00:00 PM,1/9/2022 11:00:00 AM,183962.70,188475.70,170803.70
1/9/2022 5:00:00 PM,1/9/2022 12:00:00 PM,183687.70,188423.70,170803.70
1/9/2022 6:00:00 PM,1/9/2022 1:00:00 PM,183132.50,187879.60,170803.70
1/9/2022 7:00:00 PM,1/9/2022 2:00:00 PM,183315.20,187839.90,170803.70
1/9/2022 8:00:00 PM,1/9/2022 3:00:00 PM,182854.60,187403.00,170803.70
1/9/2022 9:00:00 PM,1/9/2022 4:00:00 PM,183360.00,187845.70,170803.70
1/9/2022 10:00:00 PM,1/9/2022 5:00:00 PM,183479.80,187644.30,170803.70
1/9/2022 11:00:00 PM,1/9/2022 6:00:00 PM,183019.70,187756.60,170803.70
1/10/2022 12:00:00 AM,1/9/2022 7:00:00 PM,181627.10,186661.90,170803.70
1/10/2022 1:00:00 AM,1/9/2022 8:00:00 PM,182220.40,187275.20,170803.70
1/10/2022 2:00:00 AM,1/9/2022 9:00:00 PM,183105.00,188132.80,170803.70
1/10/2022 3:00:00 AM,1/9/2022 10:00:00 PM,182770.40,187826.00,170803.70
1/10/2022 4:00:00 AM,1/9/2022 11:00:00 PM,182989.30,187991.80,170803.70
1/10/2022 5:00:00 AM,1/10/2022 12:00:00 AM,179152.10,184153.00,170803.70
1/10/2022 6:00:00 AM,1/10/2022 1:00:00 AM,178823.80,184022.50,170803.70
1/10/2022 7:00:00 AM,1/10/2022 2:00:00 AM,179809.90,184607.10,170803.70
1/10/2022 8:00:00 AM,1/10/2022 3:00:00 AM,179482.30,184282.90,170803.70
1/10/2022 9:00:00 AM,1/10/2022 4:00:00 AM,178988.80,183452.70,170803.70
1/10/2022 10:00:00 AM,1/10/2022 5:00:00 AM,179846.10,184142.30,170803.70
1/10/2022 11:00:00 AM,1/10/2022 6:00:00 AM,181422.60,185467.00,170803.70
1/10/2022 12:00:00 PM,1/10/2022 7:00:00 AM,181463.30,185338.80,170803.70
1/10/2022 1:00:00 PM,1/10/2022 8:00:00 AM,181101.90,184965.50,170803.70
1/10/2022 2:00:00 PM,1/10/2022 9:00:00 AM,181566.10,185475.30,170803.70
1/10/2022 3:00:00 PM,1/10/2022 10:00:00 AM,183370.90,186879.90,170803.70
1/10/2022 4:00:00 PM,1/10/2022 11:00:00 AM,183257.80,186810.70,170803.70
1/10/2022 5:00:00 PM,1/10/2022 12:00:00 PM,183015.20,186591.80,170803.70
1/10/2022 6:00:00 PM,1/10/2022 1:00:00 PM,183456.60,186699.80,170803.70
1/10/2022 7:00:00 PM,1/10/2022 2:00:00 PM,183616.60,186865.10,170803.70
1/10/2022 8:00:00 PM,1/10/2022 3:00:00 PM,183951.80,187191.40,170803.70
1/10/2022 9:00:00 PM,1/10/2022 4:00:00 PM,183422.90,186608.40,170803.70
1/10/2022 10:00:00 PM,1/10/2022 5:00:00 PM,184091.20,187226.40,170803.70
1/10/2022 11:00:00 PM,1/10/2022 6:00:00 PM,184222.20,187318.00,170803.70
1/11/2022 12:00:00 AM,1/10/2022 7:00:00 PM,183096.20,186476.70,170803.70
1/11/2022 1:00:00 AM,1/10/2022 8:00:00 PM,184371.80,187734.60,170803.70
1/11/2022 2:00:00 AM,1/10/2022 9:00:00 PM,184007.30,187340.10,170803.70
1/11/2022 3:00:00 AM,1/10/2022 10:00:00 PM,184394.00,187709.80,170803.70
1/11/2022 4:00:00 AM,1/10/2022 11:00:00 PM,184407.10,187687.30,170803.70
1/11/2022 5:00:00 AM,1/11/2022 12:00:00 AM,176674.50,182917.80,170789.80
1/11/2022 6:00:00 AM,1/11/2022 1:00:00 AM,176042.00,182689.10,170789.80
1/11/2022 7:00:00 AM,1/11/2022 2:00:00 AM,175741.80,182488.40,170789.80
1/11/2022 8:00:00 AM,1/11/2022 3:00:00 AM,176019.70,182187.00,170789.80
1/11/2022 9:00:00 AM,1/11/2022 4:00:00 AM,176892.50,182473.50,170789.80
1/11/2022 10:00:00 AM,1/11/2022 5:00:00 AM,177893.00,183204.20,170789.80
1/11/2022 11:00:00 AM,1/11/2022 6:00:00 AM,179855.10,184603.60,170789.80
1/11/2022 12:00:00 PM,1/11/2022 7:00:00 AM,179840.20,184468.90,170789.80
1/11/2022 1:00:00 PM,1/11/2022 8:00:00 AM,181663.50,186127.10,170789.80
1/11/2022 2:00:00 PM,1/11/2022 9:00:00 AM,182534.90,187273.90,170789.80
1/11/2022 3:00:00 PM,1/11/2022 10:00:00 AM,183232.60,187289.40,170789.80
1/11/2022 4:00:00 PM,1/11/2022 11:00:00 AM,183748.00,187758.80,170789.80
1/11/2022 5:00:00 PM,1/11/2022 12:00:00 PM,184289.10,188279.50,170789.80
1/11/2022 6:00:00 PM,1/11/2022 1:00:00 PM,184016.70,187969.60,170789.80
1/11/2022 7:00:00 PM,1/11/2022 2:00:00 PM,183755.00,187681.90,170789.80
1/11/2022 8:00:00 PM,1/11/2022 3:00:00 PM,182578.20,186673.60,170789.80
1/11/2022 9:00:00 PM,1/11/2022 4:00:00 PM,181748.90,186066.40,170789.80
1/11/2022 10:00:00 PM,1/11/2022 5:00:00 PM,182998.50,187216.40,170789.80
1/11/2022 11:00:00 PM,1/11/2022 6:00:00 PM,184391.10,188600.60,170789.80
1/12/2022 12:00:00 AM,1/11/2022 7:00:00 PM,183330.60,187668.40,170789.80
1/12/2022 1:00:00 AM,1/11/2022 8:00:00 PM,184155.00,188489.90,170789.80
1/12/2022 2:00:00 AM,1/11/2022 9:00:00 PM,183844.90,188176.80,170789.80
1/12/2022 3:00:00 AM,1/11/2022 10:00:00 PM,184975.50,189005.80,170789.80
1/12/2022 4:00:00 AM,1/11/2022 11:00:00 PM,185513.40,189277.10,170789.80
1/12/2022 5:00:00 AM,1/12/2022 12:00:00 AM,181471.60,186691.00,170770.10
1/12/2022 6:00:00 AM,1/12/2022 1:00:00 AM,181110.20,186613.80,170770.10
1/12/2022 7:00:00 AM,1/12/2022 2:00:00 AM,180346.00,185870.10,170770.10
1/12/2022 8:00:00 AM,1/12/2022 3:00:00 AM,180809.20,186270.50,170770.10
1/12/2022 9:00:00 AM,1/12/2022 4:00:00 AM,181161.60,185860.40,170770.10
1/12/2022 10:00:00 AM,1/12/2022 5:00:00 AM,182119.70,186630.20,170770.10
1/12/2022 11:00:00 AM,1/12/2022 6:00:00 AM,182690.50,186771.00,170770.10
1/12/2022 12:00:00 PM,1/12/2022 7:00:00 AM,182716.60,186781.20,170770.10
1/12/2022 1:00:00 PM,1/12/2022 8:00:00 AM,183415.90,187657.70,170770.10
1/12/2022 2:00:00 PM,1/12/2022 9:00:00 AM,181864.90,186123.50,170770.10
1/12/2022 3:00:00 PM,1/12/2022 10:00:00 AM,181350.30,184864.10,170770.10
1/12/2022 4:00:00 PM,1/12/2022 11:00:00 AM,179425.00,183053.70,170770.10
1/12/2022 5:00:00 PM,1/12/2022 12:00:00 PM,177476.20,181154.50,170770.10
1/12/2022 6:00:00 PM,1/12/2022 1:00:00 PM,178171.60,181845.70,170770.10
1/12/2022 7:00:00 PM,1/12/2022 2:00:00 PM,178284.00,181929.20,170770.10
1/12/2022 8:00:00 PM,1/12/2022 3:00:00 PM,177521.70,181522.00,170770.10
1/12/2022 9:00:00 PM,1/12/2022 4:00:00 PM,177926.20,181543.00,170770.10
1/12/2022 10:00:00 PM,1/12/2022 5:00:00 PM,178921.60,182677.90,170770.10
1/12/2022 11:00:00 PM,1/12/2022 6:00:00 PM,180036.60,183731.20,170770.10
1/13/2022 12:00:00 AM,1/12/2022 7:00:00 PM,181349.00,184639.90,170770.10
1/13/2022 1:00:00 AM,1/12/2022 8:00:00 PM,182297.70,185288.60,170770.10
1/13/2022 2:00:00 AM,1/12/2022 9:00:00 PM,183142.60,186108.50,170770.10
1/13/2022 3:00:00 AM,1/12/2022 10:00:00 PM,183642.10,186628.20,170770.10
1/13/2022 4:00:00 AM,1/12/2022 11:00:00 PM,183486.60,186472.70,170770.10
1/13/2022 5:00:00 AM,1/13/2022 12:00:00 AM,173698.40,179689.00,170770.10
1/13/2022 6:00:00 AM,1/13/2022 1:00:00 AM,172973.10,179421.30,170770.10
1/13/2022 7:00:00 AM,1/13/2022 2:00:00 AM,172804.10,179276.00,170770.10
1/13/2022 8:00:00 AM,1/13/2022 3:00:00 AM,172428.50,179051.70,170770.10
1/13/2022 9:00:00 AM,1/13/2022 4:00:00 AM,173299.00,178639.40,170770.10
1/13/2022 10:00:00 AM,1/13/2022 5:00:00 AM,174442.70,179281.60,170770.10
1/13/2022 11:00:00 AM,1/13/2022 6:00:00 AM,175704.40,179729.20,170770.10
1/13/2022 12:00:00 PM,1/13/2022 7:00:00 AM,175936.60,180107.50,170770.10
