bid_datetime_beginning_utc,bid_datetime_beginning_ept,eco_max,emerg_max,total_committed
1/5/2020 10:00:00 AM,1/5/2020 5:00:00 AM,179489.50,182078.40,174839.50
1/5/2020 11:00:00 AM,1/5/2020 6:00:00 AM,180891.20,183198.50,174839.50
1/5/2020 12:00:00 PM,1/5/2020 7:00:00 AM,181574.20,183624.40,174839.50
1/5/2020 1:00:00 PM,1/5/2020 8:00:00 AM,182956.90,184955.60,174839.50
1/5/2020 2:00:00 PM,1/5/2020 9:00:00 AM,183917.10,185823.00,174839.50
1/5/2020 3:00:00 PM,1/5/2020 10:00:00 AM,184060.00,185960.10,174839.50
1/5/2020 4:00:00 PM,1/5/2020 11:00:00 AM,184259.10,186191.80,174839.50
1/5/2020 5:00:00 PM,1/5/2020 12:00:00 PM,184505.10,186565.00,174839.50
1/5/2020 6:00:00 PM,1/5/2020 1:00:00 PM,184556.90,186661.70,174839.50
1/5/2020 7:00:00 PM,1/5/2020 2:00:00 PM,184228.70,186346.10,174839.50
1/5/2020 8:00:00 PM,1/5/2020 3:00:00 PM,184348.90,186459.90,174839.50
1/5/2020 9:00:00 PM,1/5/2020 4:00:00 PM,184015.10,185679.10,174839.50
1/5/2020 10:00:00 PM,1/5/2020 5:00:00 PM,184630.20,186259.70,174839.50
1/5/2020 11:00:00 PM,1/5/2020 6:00:00 PM,184531.10,186148.60,174839.50
1/6/2020 12:00:00 AM,1/5/2020 7:00:00 PM,184797.50,186427.00,174839.50
1/6/2020 1:00:00 AM,1/5/2020 8:00:00 PM,184375.80,186051.40,174839.50
1/6/2020 2:00:00 AM,1/5/2020 9:00:00 PM,184323.00,186198.60,174839.50
1/6/2020 3:00:00 AM,1/5/2020 10:00:00 PM,184141.80,186101.00,174839.50
1/6/2020 4:00:00 AM,1/5/2020 11:00:00 PM,183553.60,185907.80,174839.50
1/6/2020 5:00:00 AM,1/6/2020 12:00:00 AM,182216.40,184897.70,174839.50
1/6/2020 6:00:00 AM,1/6/2020 1:00:00 AM,181784.30,184421.20,174839.50
1/6/2020 7:00:00 AM,1/6/2020 2:00:00 AM,181530.70,184258.80,174839.50
1/6/2020 8:00:00 AM,1/6/2020 3:00:00 AM,181415.40,184186.00,174839.50
1/6/2020 9:00:00 AM,1/6/2020 4:00:00 AM,182131.50,184731.60,174839.50
1/6/2020 10:00:00 AM,1/6/2020 5:00:00 AM,181969.70,184439.90,174839.50
1/6/2020 11:00:00 AM,1/6/2020 6:00:00 AM,182473.40,184491.30,174839.50
1/6/2020 12:00:00 PM,1/6/2020 7:00:00 AM,183302.50,185045.30,174839.50
1/6/2020 1:00:00 PM,1/6/2020 8:00:00 AM,183651.90,185353.10,174839.50
1/6/2020 2:00:00 PM,1/6/2020 9:00:00 AM,181978.90,183982.20,174839.50
1/6/2020 3:00:00 PM,1/6/2020 10:00:00 AM,181377.10,183409.90,174839.50
1/6/2020 4:00:00 PM,1/6/2020 11:00:00 AM,181319.40,183728.90,174839.50
1/6/2020 5:00:00 PM,1/6/2020 12:00:00 PM,181203.60,183610.40,174839.50
1/6/2020 6:00:00 PM,1/6/2020 1:00:00 PM,180763.10,183170.30,174839.50
1/6/2020 7:00:00 PM,1/6/2020 2:00:00 PM,181107.60,183540.30,174839.50
1/6/2020 8:00:00 PM,1/6/2020 3:00:00 PM,180764.30,183205.80,174839.50
1/6/2020 9:00:00 PM,1/6/2020 4:00:00 PM,180380.40,182786.80,174839.50
1/6/2020 10:00:00 PM,1/6/2020 5:00:00 PM,181492.20,183650.50,174839.50
1/6/2020 11:00:00 PM,1/6/2020 6:00:00 PM,181693.90,183819.30,174839.50
1/7/2020 12:00:00 AM,1/6/2020 7:00:00 PM,181646.40,183781.50,174839.50
1/7/2020 1:00:00 AM,1/6/2020 8:00:00 PM,180866.10,183231.60,174839.50
1/7/2020 2:00:00 AM,1/6/2020 9:00:00 PM,180190.60,182758.10,174839.50
1/7/2020 3:00:00 AM,1/6/2020 10:00:00 PM,179745.80,182563.50,174839.50
1/7/2020 4:00:00 AM,1/6/2020 11:00:00 PM,178496.10,181645.10,174839.50
1/7/2020 5:00:00 AM,1/7/2020 12:00:00 AM,178222.00,181118.70,174839.50
1/7/2020 6:00:00 AM,1/7/2020 1:00:00 AM,177757.90,180768.00,174839.50
1/7/2020 7:00:00 AM,1/7/2020 2:00:00 AM,177111.20,180222.50,174839.50
1/7/2020 8:00:00 AM,1/7/2020 3:00:00 AM,177079.90,180176.50,174839.50
1/7/2020 9:00:00 AM,1/7/2020 4:00:00 AM,177768.80,180737.50,174839.50
1/7/2020 10:00:00 AM,1/7/2020 5:00:00 AM,179313.90,181907.00,174839.50
1/7/2020 11:00:00 AM,1/7/2020 6:00:00 AM,180363.00,182355.90,174839.50
1/7/2020 12:00:00 PM,1/7/2020 7:00:00 AM,181401.70,183069.10,174839.50
1/7/2020 1:00:00 PM,1/7/2020 8:00:00 AM,181890.70,183530.00,174839.50
1/7/2020 2:00:00 PM,1/7/2020 9:00:00 AM,180812.90,182716.40,174839.50
1/7/2020 3:00:00 PM,1/7/2020 10:00:00 AM,179245.00,181113.50,174839.50
1/7/2020 4:00:00 PM,1/7/2020 11:00:00 AM,179404.10,181262.80,174839.50
1/7/2020 5:00:00 PM,1/7/2020 12:00:00 PM,180720.80,182520.40,174839.50
1/7/2020 6:00:00 PM,1/7/2020 1:00:00 PM,181608.30,183354.60,174839.50
1/7/2020 7:00:00 PM,1/7/2020 2:00:00 PM,182287.50,184008.00,174839.50
1/7/2020 8:00:00 PM,1/7/2020 3:00:00 PM,182393.10,184141.50,174839.50
1/7/2020 9:00:00 PM,1/7/2020 4:00:00 PM,182100.00,183842.80,174839.50
1/7/2020 10:00:00 PM,1/7/2020 5:00:00 PM,184640.20,186162.50,174839.50
1/7/2020 11:00:00 PM,1/7/2020 6:00:00 PM,185160.80,186630.00,174839.50
1/8/2020 12:00:00 AM,1/7/2020 7:00:00 PM,185288.40,186767.00,174839.50
1/8/2020 1:00:00 AM,1/7/2020 8:00:00 PM,185122.90,186888.70,174839.50
1/8/2020 2:00:00 AM,1/7/2020 9:00:00 PM,185291.50,187169.80,174839.50
1/8/2020 3:00:00 AM,1/7/2020 10:00:00 PM,184627.40,186590.20,174839.50
1/8/2020 4:00:00 AM,1/7/2020 11:00:00 PM,184075.80,186316.80,174839.50
1/8/2020 5:00:00 AM,1/8/2020 12:00:00 AM,184290.60,186618.90,174839.50
1/8/2020 6:00:00 AM,1/8/2020 1:00:00 AM,184206.80,186521.00,174839.50
1/8/2020 7:00:00 AM,1/8/2020 2:00:00 AM,184356.30,186829.00,174839.50
1/8/2020 8:00:00 AM,1/8/2020 3:00:00 AM,184918.60,187360.40,174839.50
1/8/2020 9:00:00 AM,1/8/2020 4:00:00 AM,185650.60,187904.40,174839.50
1/8/2020 10:00:00 AM,1/8/2020 5:00:00 AM,186997.30,189209.70,174839.50
1/8/2020 11:00:00 AM,1/8/2020 6:00:00 AM,188128.70,189560.70,174839.50
1/8/2020 12:00:00 PM,1/8/2020 7:00:00 AM,186710.00,188138.60,174839.50
1/8/2020 1:00:00 PM,1/8/2020 8:00:00 AM,186527.40,188316.90,174839.50
1/8/2020 2:00:00 PM,1/8/2020 9:00:00 AM,185013.90,186831.70,174839.50
1/8/2020 3:00:00 PM,1/8/2020 10:00:00 AM,184268.70,186136.10,174839.50
1/8/2020 4:00:00 PM,1/8/2020 11:00:00 AM,183731.00,185640.80,174839.50
1/8/2020 5:00:00 PM,1/8/2020 12:00:00 PM,183231.50,185154.80,174839.50
1/8/2020 6:00:00 PM,1/8/2020 1:00:00 PM,182895.80,184844.40,174839.50
1/8/2020 7:00:00 PM,1/8/2020 2:00:00 PM,182720.10,184668.50,174839.50
1/8/2020 8:00:00 PM,1/8/2020 3:00:00 PM,182532.90,184465.50,174839.50
1/8/2020 9:00:00 PM,1/8/2020 4:00:00 PM,182689.00,184334.80,174839.50
1/8/2020 10:00:00 PM,1/8/2020 5:00:00 PM,184034.60,185618.70,174839.50
1/8/2020 11:00:00 PM,1/8/2020 6:00:00 PM,185036.00,186541.60,174839.50
1/9/2020 12:00:00 AM,1/8/2020 7:00:00 PM,186223.20,187666.50,174839.50
1/9/2020 1:00:00 AM,1/8/2020 8:00:00 PM,186093.90,187462.90,174839.50
1/9/2020 2:00:00 AM,1/8/2020 9:00:00 PM,185965.30,187703.10,174839.50
1/9/2020 3:00:00 AM,1/8/2020 10:00:00 PM,186322.80,188081.60,174839.50
1/9/2020 4:00:00 AM,1/8/2020 11:00:00 PM,185976.30,187747.80,174839.50
1/9/2020 5:00:00 AM,1/9/2020 12:00:00 AM,185748.20,187943.40,174839.50
1/9/2020 6:00:00 AM,1/9/2020 1:00:00 AM,184825.10,187023.70,174839.50
1/9/2020 7:00:00 AM,1/9/2020 2:00:00 AM,184820.80,187291.80,174839.50
1/9/2020 8:00:00 AM,1/9/2020 3:00:00 AM,184692.20,187205.40,174839.50
1/9/2020 9:00:00 AM,1/9/2020 4:00:00 AM,185059.50,187365.00,174839.50
1/9/2020 10:00:00 AM,1/9/2020 5:00:00 AM,185676.50,188036.60,174839.50
1/9/2020 11:00:00 AM,1/9/2020 6:00:00 AM,187735.50,189550.00,174839.50
1/9/2020 12:00:00 PM,1/9/2020 7:00:00 AM,188027.20,189834.00,174839.50
1/9/2020 1:00:00 PM,1/9/2020 8:00:00 AM,188526.60,190343.30,174839.50
1/9/2020 2:00:00 PM,1/9/2020 9:00:00 AM,187641.50,189531.50,174839.50
1/9/2020 3:00:00 PM,1/9/2020 10:00:00 AM,185276.00,187384.90,174839.50
1/9/2020 4:00:00 PM,1/9/2020 11:00:00 AM,186346.60,188541.50,174839.50
1/9/2020 5:00:00 PM,1/9/2020 12:00:00 PM,186816.50,188939.00,174839.50
1/9/2020 6:00:00 PM,1/9/2020 1:00:00 PM,187004.90,189176.10,174839.50
1/9/2020 7:00:00 PM,1/9/2020 2:00:00 PM,187454.80,189628.60,174839.50
1/9/2020 8:00:00 PM,1/9/2020 3:00:00 PM,187158.60,189328.20,174839.50
1/9/2020 9:00:00 PM,1/9/2020 4:00:00 PM,187068.90,189233.60,174839.50
1/9/2020 10:00:00 PM,1/9/2020 5:00:00 PM,188213.20,190209.00,174839.50
1/9/2020 11:00:00 PM,1/9/2020 6:00:00 PM,189188.40,191174.90,174839.50
1/10/2020 12:00:00 AM,1/9/2020 7:00:00 PM,189121.80,191097.60,174839.50
1/10/2020 1:00:00 AM,1/9/2020 8:00:00 PM,188065.20,190054.70,174839.50
1/10/2020 2:00:00 AM,1/9/2020 9:00:00 PM,187918.00,190039.60,174839.50
1/10/2020 3:00:00 AM,1/9/2020 10:00:00 PM,186983.80,189183.90,174839.50
1/10/2020 4:00:00 AM,1/9/2020 11:00:00 PM,185789.20,188028.20,174839.50
1/10/2020 5:00:00 AM,1/10/2020 12:00:00 AM,184003.40,186908.50,174839.50
1/10/2020 6:00:00 AM,1/10/2020 1:00:00 AM,182995.60,185949.40,174839.50
1/10/2020 7:00:00 AM,1/10/2020 2:00:00 AM,182570.10,185790.30,174839.50
1/10/2020 8:00:00 AM,1/10/2020 3:00:00 AM,181928.20,185161.40,174839.50
1/10/2020 9:00:00 AM,1/10/2020 4:00:00 AM,181809.10,184845.70,174839.50
1/10/2020 10:00:00 AM,1/10/2020 5:00:00 AM,182920.70,185922.70,174839.50
1/10/2020 11:00:00 AM,1/10/2020 6:00:00 AM,183980.80,186247.80,174839.50
1/10/2020 12:00:00 PM,1/10/2020 7:00:00 AM,182101.30,184365.70,174839.50
1/10/2020 1:00:00 PM,1/10/2020 8:00:00 AM,181582.20,183889.80,174839.50
1/10/2020 2:00:00 PM,1/10/2020 9:00:00 AM,180763.30,183094.00,174839.50
1/10/2020 3:00:00 PM,1/10/2020 10:00:00 AM,179994.40,182444.90,174839.50
1/10/2020 4:00:00 PM,1/10/2020 11:00:00 AM,179866.10,182343.20,174839.50
1/10/2020 5:00:00 PM,1/10/2020 12:00:00 PM,180947.10,183440.00,174839.50
1/10/2020 6:00:00 PM,1/10/2020 1:00:00 PM,180397.60,183101.80,174839.50
1/10/2020 7:00:00 PM,1/10/2020 2:00:00 PM,180685.40,183113.80,174839.50
1/10/2020 8:00:00 PM,1/10/2020 3:00:00 PM,180572.20,183009.20,174839.50
1/10/2020 9:00:00 PM,1/10/2020 4:00:00 PM,180953.40,183340.00,174839.50
1/10/2020 10:00:00 PM,1/10/2020 5:00:00 PM,181929.70,184286.60,174839.50
1/10/2020 11:00:00 PM,1/10/2020 6:00:00 PM,182470.70,184792.80,174839.50
1/11/2020 12:00:00 AM,1/10/2020 7:00:00 PM,183271.70,185518.70,174839.50
1/11/2020 1:00:00 AM,1/10/2020 8:00:00 PM,183870.90,185991.00,174839.50
1/11/2020 2:00:00 AM,1/10/2020 9:00:00 PM,183902.70,186197.90,174839.50
1/11/2020 3:00:00 AM,1/10/2020 10:00:00 PM,183630.50,185993.60,174839.50
1/11/2020 4:00:00 AM,1/10/2020 11:00:00 PM,182563.60,185500.60,174839.50
1/11/2020 5:00:00 AM,1/11/2020 12:00:00 AM,182182.50,184753.00,174839.50
1/11/2020 6:00:00 AM,1/11/2020 1:00:00 AM,182253.80,184806.40,174839.50
1/11/2020 7:00:00 AM,1/11/2020 2:00:00 AM,182162.80,185022.50,174839.50
1/11/2020 8:00:00 AM,1/11/2020 3:00:00 AM,182039.80,184908.10,174839.50
1/11/2020 9:00:00 AM,1/11/2020 4:00:00 AM,182404.60,184928.60,174839.50
1/11/2020 10:00:00 AM,1/11/2020 5:00:00 AM,182741.30,185312.70,174839.50
1/11/2020 11:00:00 AM,1/11/2020 6:00:00 AM,183198.90,185472.20,174839.50
1/11/2020 12:00:00 PM,1/11/2020 7:00:00 AM,183669.90,185866.60,174839.50
1/11/2020 1:00:00 PM,1/11/2020 8:00:00 AM,184794.10,186951.70,174839.50
1/11/2020 2:00:00 PM,1/11/2020 9:00:00 AM,184581.00,186711.20,174839.50
1/11/2020 3:00:00 PM,1/11/2020 10:00:00 AM,184769.70,186614.90,174839.50
1/11/2020 4:00:00 PM,1/11/2020 11:00:00 AM,184201.80,186065.10,174839.50
1/11/2020 5:00:00 PM,1/11/2020 12:00:00 PM,183817.00,185682.40,174839.50
1/11/2020 6:00:00 PM,1/11/2020 1:00:00 PM,183853.90,185718.10,174839.50
1/11/2020 7:00:00 PM,1/11/2020 2:00:00 PM,183879.90,185769.40,174839.50
1/11/2020 8:00:00 PM,1/11/2020 3:00:00 PM,183419.50,185324.20,174839.50
1/11/2020 9:00:00 PM,1/11/2020 4:00:00 PM,183372.30,185261.90,174839.50
1/11/2020 10:00:00 PM,1/11/2020 5:00:00 PM,183342.30,185266.20,174839.50
1/11/2020 11:00:00 PM,1/11/2020 6:00:00 PM,183477.20,185338.10,174839.50
1/12/2020 12:00:00 AM,1/11/2020 7:00:00 PM,183734.50,185589.00,174839.50
1/12/2020 1:00:00 AM,1/11/2020 8:00:00 PM,184361.20,186309.80,174839.50
1/12/2020 2:00:00 AM,1/11/2020 9:00:00 PM,183798.90,186115.20,174839.50
1/12/2020 3:00:00 AM,1/11/2020 10:00:00 PM,183650.00,186090.50,174839.50
1/12/2020 4:00:00 AM,1/11/2020 11:00:00 PM,183465.20,185921.70,174839.50
1/12/2020 5:00:00 AM,1/12/2020 12:00:00 AM,183045.10,185530.10,174839.50
1/12/2020 6:00:00 AM,1/12/2020 1:00:00 AM,181616.90,184423.40,174839.50
1/12/2020 7:00:00 AM,1/12/2020 2:00:00 AM,181121.40,183974.80,174839.50
1/12/2020 8:00:00 AM,1/12/2020 3:00:00 AM,181081.30,183888.60,174839.50
1/12/2020 9:00:00 AM,1/12/2020 4:00:00 AM,180656.60,183383.90,174839.50
1/12/2020 10:00:00 AM,1/12/2020 5:00:00 AM,180600.70,183209.00,174839.50
1/12/2020 11:00:00 AM,1/12/2020 6:00:00 AM,180829.80,183104.20,174839.50
1/12/2020 12:00:00 PM,1/12/2020 7:00:00 AM,179737.90,181953.90,174839.50
1/12/2020 1:00:00 PM,1/12/2020 8:00:00 AM,180396.00,182611.00,174839.50
1/12/2020 2:00:00 PM,1/12/2020 9:00:00 AM,179935.50,182152.00,174839.50
1/12/2020 3:00:00 PM,1/12/2020 10:00:00 AM,179536.30,181753.50,174839.50
1/12/2020 4:00:00 PM,1/12/2020 11:00:00 AM,179659.40,181880.50,174839.50
1/12/2020 5:00:00 PM,1/12/2020 12:00:00 PM,179577.00,181781.60,174839.50
1/12/2020 6:00:00 PM,1/12/2020 1:00:00 PM,179370.70,181574.90,174839.50
1/12/2020 7:00:00 PM,1/12/2020 2:00:00 PM,178533.00,180943.50,174839.50
1/12/2020 8:00:00 PM,1/12/2020 3:00:00 PM,178482.40,180663.30,174839.50
1/12/2020 9:00:00 PM,1/12/2020 4:00:00 PM,178412.20,180557.40,174839.50
1/12/2020 10:00:00 PM,1/12/2020 5:00:00 PM,179237.70,181318.60,174839.50
1/12/2020 11:00:00 PM,1/12/2020 6:00:00 PM,179766.10,181813.10,174839.50
1/13/2020 12:00:00 AM,1/12/2020 7:00:00 PM,180028.00,182060.00,174839.50
1/13/2020 1:00:00 AM,1/12/2020 8:00:00 PM,179745.20,181750.80,174839.50
1/13/2020 2:00:00 AM,1/12/2020 9:00:00 PM,179603.00,181811.80,174839.50
1/13/2020 3:00:00 AM,1/12/2020 10:00:00 PM,179323.20,181616.00,174839.50
1/13/2020 4:00:00 AM,1/12/2020 11:00:00 PM,179116.60,181466.10,174839.50
1/13/2020 5:00:00 AM,1/13/2020 12:00:00 AM,180105.20,182708.90,174839.50
1/13/2020 6:00:00 AM,1/13/2020 1:00:00 AM,180552.00,183009.20,174839.50
1/13/2020 7:00:00 AM,1/13/2020 2:00:00 AM,180609.50,183217.00,174839.50
1/13/2020 8:00:00 AM,1/13/2020 3:00:00 AM,180623.90,183242.10,174839.50
1/13/2020 9:00:00 AM,1/13/2020 4:00:00 AM,180507.10,182928.90,174839.50
1/13/2020 10:00:00 AM,1/13/2020 5:00:00 AM,181190.80,183598.90,174839.50
1/13/2020 11:00:00 AM,1/13/2020 6:00:00 AM,182468.20,184410.30,174839.50
1/13/2020 12:00:00 PM,1/13/2020 7:00:00 AM,181088.20,183235.70,174839.50
