bid_datetime_beginning_utc,bid_datetime_beginning_ept,eco_max,emerg_max,total_committed
1/3/2023 9:00:00 AM,1/3/2023 4:00:00 AM,171079.80,172674.00,171707.20
1/3/2023 10:00:00 AM,1/3/2023 5:00:00 AM,171915.00,173134.10,171707.20
1/3/2023 11:00:00 AM,1/3/2023 6:00:00 AM,172913.80,173930.50,171707.20
1/3/2023 12:00:00 PM,1/3/2023 7:00:00 AM,173314.80,174311.40,171707.20
1/3/2023 1:00:00 PM,1/3/2023 8:00:00 AM,173132.40,174372.60,171707.20
1/3/2023 2:00:00 PM,1/3/2023 9:00:00 AM,173172.80,174389.60,171707.20
1/3/2023 3:00:00 PM,1/3/2023 10:00:00 AM,172724.10,173913.50,171707.20
1/3/2023 4:00:00 PM,1/3/2023 11:00:00 AM,172328.90,173466.00,171707.20
1/3/2023 5:00:00 PM,1/3/2023 12:00:00 PM,172436.40,173565.60,171707.20
1/3/2023 6:00:00 PM,1/3/2023 1:00:00 PM,172799.00,173954.00,171707.20
1/3/2023 7:00:00 PM,1/3/2023 2:00:00 PM,172119.20,173351.50,171707.20
1/3/2023 8:00:00 PM,1/3/2023 3:00:00 PM,171455.80,172717.80,171707.20
1/3/2023 9:00:00 PM,1/3/2023 4:00:00 PM,170959.70,172238.00,171707.20
1/3/2023 10:00:00 PM,1/3/2023 5:00:00 PM,171457.50,172667.10,171707.20
1/3/2023 11:00:00 PM,1/3/2023 6:00:00 PM,172222.00,173412.00,171707.20
1/4/2023 12:00:00 AM,1/3/2023 7:00:00 PM,172167.30,174114.70,171707.20
1/4/2023 1:00:00 AM,1/3/2023 8:00:00 PM,172930.90,174734.20,171707.20
1/4/2023 2:00:00 AM,1/3/2023 9:00:00 PM,172949.60,174719.90,171707.20
1/4/2023 3:00:00 AM,1/3/2023 10:00:00 PM,173021.20,174757.50,171707.20
1/4/2023 4:00:00 AM,1/3/2023 11:00:00 PM,173091.50,174852.80,171707.20
1/4/2023 5:00:00 AM,1/4/2023 12:00:00 AM,169123.10,171805.90,171707.20
1/4/2023 6:00:00 AM,1/4/2023 1:00:00 AM,168191.20,171028.90,171707.20
1/4/2023 7:00:00 AM,1/4/2023 2:00:00 AM,167349.50,170320.50,171707.20
1/4/2023 8:00:00 AM,1/4/2023 3:00:00 AM,166976.90,169987.40,171707.20
1/4/2023 9:00:00 AM,1/4/2023 4:00:00 AM,166875.10,169803.30,171707.20
1/4/2023 10:00:00 AM,1/4/2023 5:00:00 AM,168289.00,169667.60,171707.20
1/4/2023 11:00:00 AM,1/4/2023 6:00:00 AM,169733.80,170806.30,171707.20
1/4/2023 12:00:00 PM,1/4/2023 7:00:00 AM,168344.00,169988.00,171707.20
1/4/2023 1:00:00 PM,1/4/2023 8:00:00 AM,168757.70,170369.40,171707.20
1/4/2023 2:00:00 PM,1/4/2023 9:00:00 AM,169120.20,170408.80,171707.20
1/4/2023 3:00:00 PM,1/4/2023 10:00:00 AM,168814.30,170082.00,171707.20
1/4/2023 4:00:00 PM,1/4/2023 11:00:00 AM,169415.40,170601.90,171707.20
1/4/2023 5:00:00 PM,1/4/2023 12:00:00 PM,169094.00,170264.50,171707.20
1/4/2023 6:00:00 PM,1/4/2023 1:00:00 PM,169218.50,170370.60,171707.20
1/4/2023 7:00:00 PM,1/4/2023 2:00:00 PM,169584.40,170745.20,171707.20
1/4/2023 8:00:00 PM,1/4/2023 3:00:00 PM,169858.60,171037.00,171707.20
1/4/2023 9:00:00 PM,1/4/2023 4:00:00 PM,170508.30,171711.10,171707.20
1/4/2023 10:00:00 PM,1/4/2023 5:00:00 PM,170975.30,172061.80,171707.20
1/4/2023 11:00:00 PM,1/4/2023 6:00:00 PM,171729.20,172851.70,171707.20
1/5/2023 12:00:00 AM,1/4/2023 7:00:00 PM,172317.60,174128.20,171707.20
1/5/2023 1:00:00 AM,1/4/2023 8:00:00 PM,173092.00,174762.70,171707.20
1/5/2023 2:00:00 AM,1/4/2023 9:00:00 PM,173221.30,174891.00,171707.20
1/5/2023 3:00:00 AM,1/4/2023 10:00:00 PM,173063.90,174735.60,171707.20
1/5/2023 4:00:00 AM,1/4/2023 11:00:00 PM,172840.10,174518.80,171707.20
1/5/2023 5:00:00 AM,1/5/2023 12:00:00 AM,166835.90,168920.70,171707.20
1/5/2023 6:00:00 AM,1/5/2023 1:00:00 AM,165732.10,168359.90,171707.20
1/5/2023 7:00:00 AM,1/5/2023 2:00:00 AM,165213.10,167973.60,171707.20
1/5/2023 8:00:00 AM,1/5/2023 3:00:00 AM,165143.80,167907.00,171707.20
1/5/2023 9:00:00 AM,1/5/2023 4:00:00 AM,165264.20,167863.10,171707.20
1/5/2023 10:00:00 AM,1/5/2023 5:00:00 AM,166760.60,167941.50,171707.20
1/5/2023 11:00:00 AM,1/5/2023 6:00:00 AM,167587.60,169217.10,171707.20
1/5/2023 12:00:00 PM,1/5/2023 7:00:00 AM,167837.20,169356.10,171707.20
1/5/2023 1:00:00 PM,1/5/2023 8:00:00 AM,168159.30,169713.20,171707.20
1/5/2023 2:00:00 PM,1/5/2023 9:00:00 AM,168589.80,170148.80,171707.20
1/5/2023 3:00:00 PM,1/5/2023 10:00:00 AM,168585.40,170140.30,171707.20
1/5/2023 4:00:00 PM,1/5/2023 11:00:00 AM,168369.50,169909.30,171707.20
1/5/2023 5:00:00 PM,1/5/2023 12:00:00 PM,168636.50,170085.70,171707.20
1/5/2023 6:00:00 PM,1/5/2023 1:00:00 PM,169038.10,170441.40,171707.20
1/5/2023 7:00:00 PM,1/5/2023 2:00:00 PM,169619.80,170943.60,171707.20
1/5/2023 8:00:00 PM,1/5/2023 3:00:00 PM,168797.40,170153.50,171707.20
1/5/2023 9:00:00 PM,1/5/2023 4:00:00 PM,168694.70,170125.50,171707.20
1/5/2023 10:00:00 PM,1/5/2023 5:00:00 PM,168983.30,170403.20,171707.20
1/5/2023 11:00:00 PM,1/5/2023 6:00:00 PM,169844.00,171294.00,171707.20
1/6/2023 12:00:00 AM,1/5/2023 7:00:00 PM,170444.80,172315.70,171707.20
1/6/2023 1:00:00 AM,1/5/2023 8:00:00 PM,171211.20,173010.10,171707.20
1/6/2023 2:00:00 AM,1/5/2023 9:00:00 PM,171485.60,173160.50,171707.20
1/6/2023 3:00:00 AM,1/5/2023 10:00:00 PM,171541.60,173235.00,171707.20
1/6/2023 4:00:00 AM,1/5/2023 11:00:00 PM,171691.30,173409.70,171707.20
1/6/2023 5:00:00 AM,1/6/2023 12:00:00 AM,167941.70,171007.60,171707.20
1/6/2023 6:00:00 AM,1/6/2023 1:00:00 AM,167895.10,171133.70,171707.20
1/6/2023 7:00:00 AM,1/6/2023 2:00:00 AM,167455.40,170807.90,171707.20
1/6/2023 8:00:00 AM,1/6/2023 3:00:00 AM,167067.90,170458.50,171707.20
1/6/2023 9:00:00 AM,1/6/2023 4:00:00 AM,167037.40,170339.60,171707.20
1/6/2023 10:00:00 AM,1/6/2023 5:00:00 AM,169266.90,171003.10,171707.20
1/6/2023 11:00:00 AM,1/6/2023 6:00:00 AM,170787.00,172426.90,171707.20
1/6/2023 12:00:00 PM,1/6/2023 7:00:00 AM,170740.30,172385.40,171707.20
1/6/2023 1:00:00 PM,1/6/2023 8:00:00 AM,171559.50,173122.70,171707.20
1/6/2023 2:00:00 PM,1/6/2023 9:00:00 AM,171846.80,173406.00,171707.20
1/6/2023 3:00:00 PM,1/6/2023 10:00:00 AM,171193.00,172963.20,171707.20
1/6/2023 4:00:00 PM,1/6/2023 11:00:00 AM,170862.70,172462.50,171707.20
1/6/2023 5:00:00 PM,1/6/2023 12:00:00 PM,170767.90,172228.30,171707.20
1/6/2023 6:00:00 PM,1/6/2023 1:00:00 PM,170157.20,171662.30,171707.20
1/6/2023 7:00:00 PM,1/6/2023 2:00:00 PM,169615.60,171123.60,171707.20
1/6/2023 8:00:00 PM,1/6/2023 3:00:00 PM,169079.10,170590.90,171707.20
1/6/2023 9:00:00 PM,1/6/2023 4:00:00 PM,168846.20,170414.10,171707.20
1/6/2023 10:00:00 PM,1/6/2023 5:00:00 PM,169709.10,171238.40,171707.20
1/6/2023 11:00:00 PM,1/6/2023 6:00:00 PM,169809.40,171337.80,171707.20
1/7/2023 12:00:00 AM,1/6/2023 7:00:00 PM,172316.90,174410.10,171707.20
1/7/2023 1:00:00 AM,1/6/2023 8:00:00 PM,172590.70,174674.90,171707.20
1/7/2023 2:00:00 AM,1/6/2023 9:00:00 PM,173507.20,175348.80,171707.20
1/7/2023 3:00:00 AM,1/6/2023 10:00:00 PM,173504.20,175292.80,171707.20
1/7/2023 4:00:00 AM,1/6/2023 11:00:00 PM,173554.90,175320.50,171707.20
1/7/2023 5:00:00 AM,1/7/2023 12:00:00 AM,163927.50,166541.70,171707.20
1/7/2023 6:00:00 AM,1/7/2023 1:00:00 AM,163466.00,166367.10,171707.20
1/7/2023 7:00:00 AM,1/7/2023 2:00:00 AM,164149.40,166956.30,171707.20
1/7/2023 8:00:00 AM,1/7/2023 3:00:00 AM,164212.80,166999.30,171707.20
1/7/2023 9:00:00 AM,1/7/2023 4:00:00 AM,164757.10,167444.40,171707.20
1/7/2023 10:00:00 AM,1/7/2023 5:00:00 AM,166281.40,167916.50,171707.20
1/7/2023 11:00:00 AM,1/7/2023 6:00:00 AM,167402.40,168948.30,171707.20
1/7/2023 12:00:00 PM,1/7/2023 7:00:00 AM,168146.40,169759.30,171707.20
1/7/2023 1:00:00 PM,1/7/2023 8:00:00 AM,168770.40,170409.60,171707.20
1/7/2023 2:00:00 PM,1/7/2023 9:00:00 AM,169806.90,171432.20,171707.20
1/7/2023 3:00:00 PM,1/7/2023 10:00:00 AM,170521.30,172167.60,171707.20
1/7/2023 4:00:00 PM,1/7/2023 11:00:00 AM,169850.30,171431.10,171707.20
1/7/2023 5:00:00 PM,1/7/2023 12:00:00 PM,169246.30,170850.90,171707.20
1/7/2023 6:00:00 PM,1/7/2023 1:00:00 PM,169050.00,170646.20,171707.20
1/7/2023 7:00:00 PM,1/7/2023 2:00:00 PM,169263.70,170868.10,171707.20
1/7/2023 8:00:00 PM,1/7/2023 3:00:00 PM,168625.20,170226.70,171707.20
1/7/2023 9:00:00 PM,1/7/2023 4:00:00 PM,168325.20,169923.50,171707.20
1/7/2023 10:00:00 PM,1/7/2023 5:00:00 PM,168823.60,170339.70,171707.20
1/7/2023 11:00:00 PM,1/7/2023 6:00:00 PM,169115.10,170617.60,171707.20
1/8/2023 12:00:00 AM,1/7/2023 7:00:00 PM,172972.30,174674.40,171707.20
1/8/2023 1:00:00 AM,1/7/2023 8:00:00 PM,173272.10,174924.20,171707.20
1/8/2023 2:00:00 AM,1/7/2023 9:00:00 PM,173636.50,175364.10,171707.20
1/8/2023 3:00:00 AM,1/7/2023 10:00:00 PM,173893.00,175584.60,171707.20
1/8/2023 4:00:00 AM,1/7/2023 11:00:00 PM,173857.70,175564.30,171707.20
1/8/2023 5:00:00 AM,1/8/2023 12:00:00 AM,165212.40,167949.60,171707.20
1/8/2023 6:00:00 AM,1/8/2023 1:00:00 AM,165123.60,168026.70,171707.20
1/8/2023 7:00:00 AM,1/8/2023 2:00:00 AM,165096.70,168096.80,171707.20
1/8/2023 8:00:00 AM,1/8/2023 3:00:00 AM,165158.80,168166.70,171707.20
1/8/2023 9:00:00 AM,1/8/2023 4:00:00 AM,165236.40,168160.80,171707.20
1/8/2023 10:00:00 AM,1/8/2023 5:00:00 AM,166878.70,168438.40,171707.20
1/8/2023 11:00:00 AM,1/8/2023 6:00:00 AM,168148.00,169613.40,171707.20
1/8/2023 12:00:00 PM,1/8/2023 7:00:00 AM,169180.40,170694.60,171707.20
1/8/2023 1:00:00 PM,1/8/2023 8:00:00 AM,169231.10,170778.70,171707.20
1/8/2023 2:00:00 PM,1/8/2023 9:00:00 AM,169569.60,171141.70,171707.20
1/8/2023 3:00:00 PM,1/8/2023 10:00:00 AM,168417.50,169917.00,171707.20
1/8/2023 4:00:00 PM,1/8/2023 11:00:00 AM,167728.10,169322.40,171707.20
1/8/2023 5:00:00 PM,1/8/2023 12:00:00 PM,167322.40,168916.60,171707.20
1/8/2023 6:00:00 PM,1/8/2023 1:00:00 PM,167123.00,168712.80,171707.20
1/8/2023 7:00:00 PM,1/8/2023 2:00:00 PM,166917.40,168496.90,171707.20
1/8/2023 8:00:00 PM,1/8/2023 3:00:00 PM,167233.20,168806.20,171707.20
1/8/2023 9:00:00 PM,1/8/2023 4:00:00 PM,167842.40,169463.00,171707.20
1/8/2023 10:00:00 PM,1/8/2023 5:00:00 PM,168307.20,169958.30,171707.20
1/8/2023 11:00:00 PM,1/8/2023 6:00:00 PM,168534.00,170147.20,171707.20
1/9/2023 12:00:00 AM,1/8/2023 7:00:00 PM,172323.40,174394.70,171707.20
1/9/2023 1:00:00 AM,1/8/2023 8:00:00 PM,172312.20,174293.80,171707.20
1/9/2023 2:00:00 AM,1/8/2023 9:00:00 PM,172601.60,174602.20,171707.20
1/9/2023 3:00:00 AM,1/8/2023 10:00:00 PM,172696.10,174605.70,171707.20
1/9/2023 4:00:00 AM,1/8/2023 11:00:00 PM,172792.80,174717.40,171707.20
1/9/2023 5:00:00 AM,1/9/2023 12:00:00 AM,165399.00,168459.80,171707.20
1/9/2023 6:00:00 AM,1/9/2023 1:00:00 AM,165495.80,168575.50,171707.20
1/9/2023 7:00:00 AM,1/9/2023 2:00:00 AM,165761.70,168997.60,171707.20
1/9/2023 8:00:00 AM,1/9/2023 3:00:00 AM,165972.30,169222.30,171707.20
1/9/2023 9:00:00 AM,1/9/2023 4:00:00 AM,165923.60,168990.10,171707.20
1/9/2023 10:00:00 AM,1/9/2023 5:00:00 AM,168361.50,170007.30,171707.20
1/9/2023 11:00:00 AM,1/9/2023 6:00:00 AM,170566.80,171836.80,171707.20
1/9/2023 12:00:00 PM,1/9/2023 7:00:00 AM,171874.90,173063.00,171707.20
1/9/2023 1:00:00 PM,1/9/2023 8:00:00 AM,172861.10,174062.20,171707.20
1/9/2023 2:00:00 PM,1/9/2023 9:00:00 AM,172996.70,174181.40,171707.20
1/9/2023 3:00:00 PM,1/9/2023 10:00:00 AM,172779.60,173999.00,171707.20
1/9/2023 4:00:00 PM,1/9/2023 11:00:00 AM,171932.80,173141.30,171707.20
1/9/2023 5:00:00 PM,1/9/2023 12:00:00 PM,171535.60,172809.70,171707.20
1/9/2023 6:00:00 PM,1/9/2023 1:00:00 PM,171962.30,173221.00,171707.20
1/9/2023 7:00:00 PM,1/9/2023 2:00:00 PM,172316.00,173586.10,171707.20
1/9/2023 8:00:00 PM,1/9/2023 3:00:00 PM,171983.00,173256.80,171707.20
1/9/2023 9:00:00 PM,1/9/2023 4:00:00 PM,171558.60,172901.20,171707.20
1/9/2023 10:00:00 PM,1/9/2023 5:00:00 PM,172558.10,173889.90,171707.20
1/9/2023 11:00:00 PM,1/9/2023 6:00:00 PM,173434.80,174644.20,171707.20
1/10/2023 12:00:00 AM,1/9/2023 7:00:00 PM,173566.60,175731.60,171707.20
1/10/2023 1:00:00 AM,1/9/2023 8:00:00 PM,174160.40,176202.40,171707.20
1/10/2023 2:00:00 AM,1/9/2023 9:00:00 PM,174074.40,176174.40,171707.20
1/10/2023 3:00:00 AM,1/9/2023 10:00:00 PM,174317.20,176212.20,171707.20
1/10/2023 4:00:00 AM,1/9/2023 11:00:00 PM,174179.50,176089.50,171707.20
1/10/2023 5:00:00 AM,1/10/2023 12:00:00 AM,171652.70,173931.70,171707.20
1/10/2023 6:00:00 AM,1/10/2023 1:00:00 AM,172014.50,174302.30,171707.20
1/10/2023 7:00:00 AM,1/10/2023 2:00:00 AM,171146.70,173659.60,171707.20
1/10/2023 8:00:00 AM,1/10/2023 3:00:00 AM,170449.20,173003.50,171707.20
1/10/2023 9:00:00 AM,1/10/2023 4:00:00 AM,170114.80,172557.60,171707.20
1/10/2023 10:00:00 AM,1/10/2023 5:00:00 AM,170995.10,172233.80,171707.20
1/10/2023 11:00:00 AM,1/10/2023 6:00:00 AM,172448.90,173634.00,171707.20
1/10/2023 12:00:00 PM,1/10/2023 7:00:00 AM,172218.80,173508.10,171707.20
1/10/2023 1:00:00 PM,1/10/2023 8:00:00 AM,172334.40,173669.70,171707.20
1/10/2023 2:00:00 PM,1/10/2023 9:00:00 AM,170991.00,172357.90,171707.20
1/10/2023 3:00:00 PM,1/10/2023 10:00:00 AM,170357.20,171698.70,171707.20
1/10/2023 4:00:00 PM,1/10/2023 11:00:00 AM,169199.60,170810.40,171707.20
1/10/2023 5:00:00 PM,1/10/2023 12:00:00 PM,168179.00,169802.40,171707.20
1/10/2023 6:00:00 PM,1/10/2023 1:00:00 PM,168443.70,169749.70,171707.20
1/10/2023 7:00:00 PM,1/10/2023 2:00:00 PM,167722.40,169033.70,171707.20
1/10/2023 8:00:00 PM,1/10/2023 3:00:00 PM,167615.60,168932.30,171707.20
1/10/2023 9:00:00 PM,1/10/2023 4:00:00 PM,168196.30,169576.20,171707.20
1/10/2023 10:00:00 PM,1/10/2023 5:00:00 PM,168160.50,169557.20,171707.20
1/10/2023 11:00:00 PM,1/10/2023 6:00:00 PM,168549.70,169931.40,171707.20
1/11/2023 12:00:00 AM,1/10/2023 7:00:00 PM,172745.80,174707.60,171707.20
1/11/2023 1:00:00 AM,1/10/2023 8:00:00 PM,172765.70,174633.50,171707.20
1/11/2023 2:00:00 AM,1/10/2023 9:00:00 PM,173542.90,175376.70,171707.20
1/11/2023 3:00:00 AM,1/10/2023 10:00:00 PM,173836.40,175635.20,171707.20
1/11/2023 4:00:00 AM,1/10/2023 11:00:00 PM,173862.00,175675.80,171707.20
1/11/2023 5:00:00 AM,1/11/2023 12:00:00 AM,165158.50,168153.90,171707.20
1/11/2023 6:00:00 AM,1/11/2023 1:00:00 AM,165215.00,168368.70,171707.20
1/11/2023 7:00:00 AM,1/11/2023 2:00:00 AM,165472.70,168289.10,171707.20
1/11/2023 8:00:00 AM,1/11/2023 3:00:00 AM,165603.50,168417.60,171707.20
1/11/2023 9:00:00 AM,1/11/2023 4:00:00 AM,165823.70,168517.20,171707.20
1/11/2023 10:00:00 AM,1/11/2023 5:00:00 AM,168526.90,170235.80,171707.20
1/11/2023 11:00:00 AM,1/11/2023 6:00:00 AM,171218.60,172439.50,171707.20
1/11/2023 12:00:00 PM,1/11/2023 7:00:00 AM,171205.40,172366.20,171707.20
1/11/2023 1:00:00 PM,1/11/2023 8:00:00 AM,171223.80,172540.80,171707.20
1/11/2023 2:00:00 PM,1/11/2023 9:00:00 AM,170395.50,171989.10,171707.20
1/11/2023 3:00:00 PM,1/11/2023 10:00:00 AM,170762.90,172377.20,171707.20
1/11/2023 4:00:00 PM,1/11/2023 11:00:00 AM,169729.00,171274.30,171707.20
1/11/2023 5:00:00 PM,1/11/2023 12:00:00 PM,168440.10,169986.40,171707.20
1/11/2023 6:00:00 PM,1/11/2023 1:00:00 PM,168137.60,169821.50,171707.20
1/11/2023 7:00:00 PM,1/11/2023 2:00:00 PM,168291.20,169987.70,171707.20
1/11/2023 8:00:00 PM,1/11/2023 3:00:00 PM,169079.90,170556.00,171707.20
1/11/2023 9:00:00 PM,1/11/2023 4:00:00 PM,169159.90,170674.80,171707.20
1/11/2023 10:00:00 PM,1/11/2023 5:00:00 PM,170135.00,171676.20,171707.20
1/11/2023 11:00:00 PM,1/11/2023 6:00:00 PM,170571.70,172085.80,171707.20
1/12/2023 12:00:00 AM,1/11/2023 7:00:00 PM,171682.30,173621.50,171707.20
1/12/2023 1:00:00 AM,1/11/2023 8:00:00 PM,172698.60,174666.20,171707.20
1/12/2023 2:00:00 AM,1/11/2023 9:00:00 PM,173279.10,175212.70,171707.20
1/12/2023 3:00:00 AM,1/11/2023 10:00:00 PM,173590.10,175483.70,171707.20
1/12/2023 4:00:00 AM,1/11/2023 11:00:00 PM,173579.00,175487.60,171707.20
1/12/2023 5:00:00 AM,1/12/2023 12:00:00 AM,165385.20,168290.00,171707.20
1/12/2023 6:00:00 AM,1/12/2023 1:00:00 AM,165522.00,168515.20,171707.20
1/12/2023 7:00:00 AM,1/12/2023 2:00:00 AM,166034.10,169057.40,171707.20
1/12/2023 8:00:00 AM,1/12/2023 3:00:00 AM,166675.20,169600.80,171707.20
1/12/2023 9:00:00 AM,1/12/2023 4:00:00 AM,167467.00,170267.80,171707.20
1/12/2023 10:00:00 AM,1/12/2023 5:00:00 AM,169747.80,171191.40,171707.20
1/12/2023 11:00:00 AM,1/12/2023 6:00:00 AM,172480.40,173488.50,171707.20
1/12/2023 12:00:00 PM,1/12/2023 7:00:00 AM,173133.00,174099.00,171707.20
1/12/2023 1:00:00 PM,1/12/2023 8:00:00 AM,173413.70,174476.90,171707.20
1/12/2023 2:00:00 PM,1/12/2023 9:00:00 AM,173119.20,174155.10,171707.20
1/12/2023 3:00:00 PM,1/12/2023 10:00:00 AM,172935.90,174066.90,171707.20
1/12/2023 4:00:00 PM,1/12/2023 11:00:00 AM,173078.00,174146.70,171707.20
1/12/2023 5:00:00 PM,1/12/2023 12:00:00 PM,172103.70,173582.40,171707.20
1/12/2023 6:00:00 PM,1/12/2023 1:00:00 PM,172852.20,174265.60,171707.20
1/12/2023 7:00:00 PM,1/12/2023 2:00:00 PM,173613.90,174489.20,171707.20
1/12/2023 8:00:00 PM,1/12/2023 3:00:00 PM,173370.50,174251.20,171707.20
1/12/2023 9:00:00 PM,1/12/2023 4:00:00 PM,173191.40,174167.40,171707.20
1/12/2023 10:00:00 PM,1/12/2023 5:00:00 PM,173502.70,174453.50,171707.20
1/12/2023 11:00:00 PM,1/12/2023 6:00:00 PM,173105.90,174088.60,171707.20
1/13/2023 12:00:00 AM,1/12/2023 7:00:00 PM,170516.20,172527.80,171707.20
1/13/2023 1:00:00 AM,1/12/2023 8:00:00 PM,171187.70,173034.50,171707.20
1/13/2023 2:00:00 AM,1/12/2023 9:00:00 PM,172073.40,173807.10,171707.20
1/13/2023 3:00:00 AM,1/12/2023 10:00:00 PM,172016.10,173749.80,171707.20
1/13/2023 4:00:00 AM,1/12/2023 11:00:00 PM,171992.80,173741.50,171707.20
1/13/2023 5:00:00 AM,1/13/2023 12:00:00 AM,168449.40,169915.80,171707.20
1/13/2023 6:00:00 AM,1/13/2023 1:00:00 AM,168652.80,170270.40,171707.20
1/13/2023 7:00:00 AM,1/13/2023 2:00:00 AM,168658.10,170374.80,171707.20
1/13/2023 8:00:00 AM,1/13/2023 3:00:00 AM,168782.90,170526.50,171707.20
1/13/2023 9:00:00 AM,1/13/2023 4:00:00 AM,168996.90,170646.70,171707.20
1/13/2023 10:00:00 AM,1/13/2023 5:00:00 AM,170023.80,171330.20,171707.20
1/13/2023 11:00:00 AM,1/13/2023 6:00:00 AM,171422.80,172429.10,171707.20
1/13/2023 12:00:00 PM,1/13/2023 7:00:00 AM,172203.80,173232.80,171707.20
