bid_datetime_beginning_utc,bid_datetime_beginning_ept,eco_max,emerg_max,total_committed
1/5/2021 7:00:00 AM,1/5/2021 2:00:00 AM,174819.20,178666.30,173020.00
1/5/2021 8:00:00 AM,1/5/2021 3:00:00 AM,175150.80,178627.70,173020.00
1/5/2021 9:00:00 AM,1/5/2021 4:00:00 AM,175543.40,179046.40,173020.00
1/5/2021 10:00:00 AM,1/5/2021 5:00:00 AM,175913.90,179418.90,173020.00
1/5/2021 11:00:00 AM,1/5/2021 6:00:00 AM,177360.70,180397.30,173020.00
1/5/2021 12:00:00 PM,1/5/2021 7:00:00 AM,177952.70,180700.10,173020.00
1/5/2021 1:00:00 PM,1/5/2021 8:00:00 AM,177929.50,180677.80,173020.00
1/5/2021 2:00:00 PM,1/5/2021 9:00:00 AM,178169.60,180959.30,173020.00
1/5/2021 3:00:00 PM,1/5/2021 10:00:00 AM,177504.10,180451.80,173020.00
1/5/2021 4:00:00 PM,1/5/2021 11:00:00 AM,176674.20,179547.30,173020.00
1/5/2021 5:00:00 PM,1/5/2021 12:00:00 PM,176416.90,179398.60,173020.00
1/5/2021 6:00:00 PM,1/5/2021 1:00:00 PM,176480.30,179370.20,173020.00
1/5/2021 7:00:00 PM,1/5/2021 2:00:00 PM,176470.20,179461.90,173020.00
1/5/2021 8:00:00 PM,1/5/2021 3:00:00 PM,176251.20,179251.00,173020.00
1/5/2021 9:00:00 PM,1/5/2021 4:00:00 PM,176896.30,179761.20,173020.00
1/5/2021 10:00:00 PM,1/5/2021 5:00:00 PM,177778.60,180132.20,173020.00
1/5/2021 11:00:00 PM,1/5/2021 6:00:00 PM,177875.40,180294.10,173020.00
1/6/2021 12:00:00 AM,1/5/2021 7:00:00 PM,177416.50,179827.90,173020.00
1/6/2021 1:00:00 AM,1/5/2021 8:00:00 PM,177304.80,179982.30,173020.00
1/6/2021 2:00:00 AM,1/5/2021 9:00:00 PM,176419.50,179254.30,173020.00
1/6/2021 3:00:00 AM,1/5/2021 10:00:00 PM,175519.00,178823.90,173020.00
1/6/2021 4:00:00 AM,1/5/2021 11:00:00 PM,175288.30,178608.80,173020.00
1/6/2021 5:00:00 AM,1/6/2021 12:00:00 AM,175023.20,178622.00,173020.00
1/6/2021 6:00:00 AM,1/6/2021 1:00:00 AM,174236.30,178064.00,173020.00
1/6/2021 7:00:00 AM,1/6/2021 2:00:00 AM,174728.00,178530.40,173020.00
1/6/2021 8:00:00 AM,1/6/2021 3:00:00 AM,174980.50,178777.70,173020.00
1/6/2021 9:00:00 AM,1/6/2021 4:00:00 AM,175433.70,179237.30,173020.00
1/6/2021 10:00:00 AM,1/6/2021 5:00:00 AM,176619.50,180012.70,173020.00
1/6/2021 11:00:00 AM,1/6/2021 6:00:00 AM,177207.30,180602.10,173020.00
1/6/2021 12:00:00 PM,1/6/2021 7:00:00 AM,178381.60,181300.60,173020.00
1/6/2021 1:00:00 PM,1/6/2021 8:00:00 AM,179005.20,182017.50,173020.00
1/6/2021 2:00:00 PM,1/6/2021 9:00:00 AM,178916.00,182049.30,173020.00
1/6/2021 3:00:00 PM,1/6/2021 10:00:00 AM,178472.90,181750.70,173020.00
1/6/2021 4:00:00 PM,1/6/2021 11:00:00 AM,177828.50,181148.00,173020.00
1/6/2021 5:00:00 PM,1/6/2021 12:00:00 PM,178194.80,181230.00,173020.00
1/6/2021 6:00:00 PM,1/6/2021 1:00:00 PM,178284.10,181338.60,173020.00
1/6/2021 7:00:00 PM,1/6/2021 2:00:00 PM,178093.90,181143.10,173020.00
1/6/2021 8:00:00 PM,1/6/2021 3:00:00 PM,177907.90,180948.70,173020.00
1/6/2021 9:00:00 PM,1/6/2021 4:00:00 PM,177860.30,180985.60,173020.00
1/6/2021 10:00:00 PM,1/6/2021 5:00:00 PM,178463.90,181078.80,173020.00
1/6/2021 11:00:00 PM,1/6/2021 6:00:00 PM,178905.70,181498.10,173020.00
1/7/2021 12:00:00 AM,1/6/2021 7:00:00 PM,179228.20,181844.40,173020.00
1/7/2021 1:00:00 AM,1/6/2021 8:00:00 PM,179398.80,182118.70,173020.00
1/7/2021 2:00:00 AM,1/6/2021 9:00:00 PM,178483.10,181494.70,173020.00
1/7/2021 3:00:00 AM,1/6/2021 10:00:00 PM,177718.40,181118.40,173020.00
1/7/2021 4:00:00 AM,1/6/2021 11:00:00 PM,177671.90,180724.90,173020.00
1/7/2021 5:00:00 AM,1/7/2021 12:00:00 AM,177385.90,180981.10,173020.00
1/7/2021 6:00:00 AM,1/7/2021 1:00:00 AM,176565.50,180483.70,173020.00
1/7/2021 7:00:00 AM,1/7/2021 2:00:00 AM,176836.80,180897.30,173020.00
1/7/2021 8:00:00 AM,1/7/2021 3:00:00 AM,176956.80,181017.40,173020.00
1/7/2021 9:00:00 AM,1/7/2021 4:00:00 AM,177229.50,181219.40,173020.00
1/7/2021 10:00:00 AM,1/7/2021 5:00:00 AM,178086.10,182014.20,173020.00
1/7/2021 11:00:00 AM,1/7/2021 6:00:00 AM,180041.30,182586.90,173020.00
1/7/2021 12:00:00 PM,1/7/2021 7:00:00 AM,180647.50,183028.90,173020.00
1/7/2021 1:00:00 PM,1/7/2021 8:00:00 AM,181070.80,183709.00,173020.00
1/7/2021 2:00:00 PM,1/7/2021 9:00:00 AM,181444.30,184215.20,173020.00
1/7/2021 3:00:00 PM,1/7/2021 10:00:00 AM,181166.50,183950.30,173020.00
1/7/2021 4:00:00 PM,1/7/2021 11:00:00 AM,180091.10,182869.00,173020.00
1/7/2021 5:00:00 PM,1/7/2021 12:00:00 PM,180095.60,182895.90,173020.00
1/7/2021 6:00:00 PM,1/7/2021 1:00:00 PM,180057.50,182913.80,173020.00
1/7/2021 7:00:00 PM,1/7/2021 2:00:00 PM,180109.00,182982.00,173020.00
1/7/2021 8:00:00 PM,1/7/2021 3:00:00 PM,179733.50,182582.20,173020.00
1/7/2021 9:00:00 PM,1/7/2021 4:00:00 PM,180253.20,183058.70,173020.00
1/7/2021 10:00:00 PM,1/7/2021 5:00:00 PM,180588.90,182925.60,173020.00
1/7/2021 11:00:00 PM,1/7/2021 6:00:00 PM,181100.80,183302.40,173020.00
1/8/2021 12:00:00 AM,1/7/2021 7:00:00 PM,181037.80,183534.40,173020.00
1/8/2021 1:00:00 AM,1/7/2021 8:00:00 PM,181015.30,183489.70,173020.00
1/8/2021 2:00:00 AM,1/7/2021 9:00:00 PM,179970.30,182673.30,173020.00
1/8/2021 3:00:00 AM,1/7/2021 10:00:00 PM,179226.70,181962.10,173020.00
1/8/2021 4:00:00 AM,1/7/2021 11:00:00 PM,178481.60,181259.40,173020.00
1/8/2021 5:00:00 AM,1/8/2021 12:00:00 AM,178764.10,182339.90,173020.00
1/8/2021 6:00:00 AM,1/8/2021 1:00:00 AM,177402.60,180978.40,173020.00
1/8/2021 7:00:00 AM,1/8/2021 2:00:00 AM,177566.90,181235.60,173020.00
1/8/2021 8:00:00 AM,1/8/2021 3:00:00 AM,177424.40,180872.90,173020.00
1/8/2021 9:00:00 AM,1/8/2021 4:00:00 AM,177775.50,181149.70,173020.00
1/8/2021 10:00:00 AM,1/8/2021 5:00:00 AM,179067.10,182213.80,173020.00
1/8/2021 11:00:00 AM,1/8/2021 6:00:00 AM,180291.70,183094.60,173020.00
1/8/2021 12:00:00 PM,1/8/2021 7:00:00 AM,180645.90,183225.40,173020.00
1/8/2021 1:00:00 PM,1/8/2021 8:00:00 AM,181644.00,184475.00,173020.00
1/8/2021 2:00:00 PM,1/8/2021 9:00:00 AM,181655.30,184678.20,173020.00
1/8/2021 3:00:00 PM,1/8/2021 10:00:00 AM,181394.60,184402.80,173020.00
1/8/2021 4:00:00 PM,1/8/2021 11:00:00 AM,181304.20,184267.30,173020.00
1/8/2021 5:00:00 PM,1/8/2021 12:00:00 PM,181415.90,184400.70,173020.00
1/8/2021 6:00:00 PM,1/8/2021 1:00:00 PM,181499.70,184496.50,173020.00
1/8/2021 7:00:00 PM,1/8/2021 2:00:00 PM,181707.60,184705.00,173020.00
1/8/2021 8:00:00 PM,1/8/2021 3:00:00 PM,181692.30,184673.20,173020.00
1/8/2021 9:00:00 PM,1/8/2021 4:00:00 PM,181896.40,184891.30,173020.00
1/8/2021 10:00:00 PM,1/8/2021 5:00:00 PM,182581.00,185304.00,173020.00
1/8/2021 11:00:00 PM,1/8/2021 6:00:00 PM,181441.90,184072.80,173020.00
1/9/2021 12:00:00 AM,1/8/2021 7:00:00 PM,181689.90,184500.20,173020.00
1/9/2021 1:00:00 AM,1/8/2021 8:00:00 PM,180863.50,183679.90,173020.00
1/9/2021 2:00:00 AM,1/8/2021 9:00:00 PM,179548.40,182544.50,173020.00
1/9/2021 3:00:00 AM,1/8/2021 10:00:00 PM,179061.60,182157.90,173020.00
1/9/2021 4:00:00 AM,1/8/2021 11:00:00 PM,177816.50,181244.00,173020.00
1/9/2021 5:00:00 AM,1/9/2021 12:00:00 AM,176848.00,180059.90,173015.60
1/9/2021 6:00:00 AM,1/9/2021 1:00:00 AM,177084.50,180102.20,173015.60
1/9/2021 7:00:00 AM,1/9/2021 2:00:00 AM,176930.30,179853.70,173015.60
1/9/2021 8:00:00 AM,1/9/2021 3:00:00 AM,177112.70,180197.40,173015.60
1/9/2021 9:00:00 AM,1/9/2021 4:00:00 AM,177403.70,180345.50,173015.60
1/9/2021 10:00:00 AM,1/9/2021 5:00:00 AM,177637.90,180382.00,173015.60
1/9/2021 11:00:00 AM,1/9/2021 6:00:00 AM,178476.70,181362.30,173015.60
1/9/2021 12:00:00 PM,1/9/2021 7:00:00 AM,179064.30,181988.90,173015.60
1/9/2021 1:00:00 PM,1/9/2021 8:00:00 AM,179857.10,182896.50,173015.60
1/9/2021 2:00:00 PM,1/9/2021 9:00:00 AM,179970.70,183032.70,173015.60
1/9/2021 3:00:00 PM,1/9/2021 10:00:00 AM,179416.70,182487.60,173015.60
1/9/2021 4:00:00 PM,1/9/2021 11:00:00 AM,179248.70,182340.00,173015.60
1/9/2021 5:00:00 PM,1/9/2021 12:00:00 PM,179182.00,182320.50,173015.60
1/9/2021 6:00:00 PM,1/9/2021 1:00:00 PM,178967.50,182128.60,173015.60
1/9/2021 7:00:00 PM,1/9/2021 2:00:00 PM,179029.30,182206.40,173015.60
1/9/2021 8:00:00 PM,1/9/2021 3:00:00 PM,178652.90,181828.60,173015.60
1/9/2021 9:00:00 PM,1/9/2021 4:00:00 PM,178605.60,181744.70,173015.60
1/9/2021 10:00:00 PM,1/9/2021 5:00:00 PM,179306.50,181925.30,173015.60
1/9/2021 11:00:00 PM,1/9/2021 6:00:00 PM,179805.40,182277.60,173015.60
1/10/2021 12:00:00 AM,1/9/2021 7:00:00 PM,180057.20,182506.20,173015.60
1/10/2021 1:00:00 AM,1/9/2021 8:00:00 PM,179943.80,182390.70,173015.60
1/10/2021 2:00:00 AM,1/9/2021 9:00:00 PM,178956.20,181584.00,173015.60
1/10/2021 3:00:00 AM,1/9/2021 10:00:00 PM,178226.80,180940.10,173015.60
1/10/2021 4:00:00 AM,1/9/2021 11:00:00 PM,177247.10,179935.60,173015.60
1/10/2021 5:00:00 AM,1/10/2021 12:00:00 AM,175423.60,179064.00,173015.60
1/10/2021 6:00:00 AM,1/10/2021 1:00:00 AM,174999.50,178803.20,173015.60
1/10/2021 7:00:00 AM,1/10/2021 2:00:00 AM,174938.70,178801.60,173015.60
1/10/2021 8:00:00 AM,1/10/2021 3:00:00 AM,175415.00,179266.20,173015.60
1/10/2021 9:00:00 AM,1/10/2021 4:00:00 AM,176454.60,179995.90,173015.60
1/10/2021 10:00:00 AM,1/10/2021 5:00:00 AM,176579.10,179834.40,173015.60
1/10/2021 11:00:00 AM,1/10/2021 6:00:00 AM,177080.80,179960.10,173015.60
1/10/2021 12:00:00 PM,1/10/2021 7:00:00 AM,177152.20,179919.60,173015.60
1/10/2021 1:00:00 PM,1/10/2021 8:00:00 AM,178028.60,181022.40,173015.60
1/10/2021 2:00:00 PM,1/10/2021 9:00:00 AM,179658.40,182368.60,173015.60
1/10/2021 3:00:00 PM,1/10/2021 10:00:00 AM,179373.40,182387.10,173015.60
1/10/2021 4:00:00 PM,1/10/2021 11:00:00 AM,178965.90,182010.60,173015.60
1/10/2021 5:00:00 PM,1/10/2021 12:00:00 PM,178684.40,181768.90,173015.60
1/10/2021 6:00:00 PM,1/10/2021 1:00:00 PM,178613.90,181871.90,173015.60
1/10/2021 7:00:00 PM,1/10/2021 2:00:00 PM,178602.60,181995.70,173015.60
1/10/2021 8:00:00 PM,1/10/2021 3:00:00 PM,178113.00,181505.00,173015.60
1/10/2021 9:00:00 PM,1/10/2021 4:00:00 PM,177928.90,181280.30,173015.60
1/10/2021 10:00:00 PM,1/10/2021 5:00:00 PM,178724.40,181418.90,173015.60
1/10/2021 11:00:00 PM,1/10/2021 6:00:00 PM,179056.90,181736.30,173015.60
1/11/2021 12:00:00 AM,1/10/2021 7:00:00 PM,179253.00,181933.90,173015.60
1/11/2021 1:00:00 AM,1/10/2021 8:00:00 PM,179200.30,181859.90,173015.60
1/11/2021 2:00:00 AM,1/10/2021 9:00:00 PM,177676.20,180507.90,173015.60
1/11/2021 3:00:00 AM,1/10/2021 10:00:00 PM,176815.90,180075.80,173015.60
1/11/2021 4:00:00 AM,1/10/2021 11:00:00 PM,176140.70,179478.80,173015.60
1/11/2021 5:00:00 AM,1/11/2021 12:00:00 AM,174994.50,178491.70,173015.60
1/11/2021 6:00:00 AM,1/11/2021 1:00:00 AM,174919.10,178402.50,173015.60
1/11/2021 7:00:00 AM,1/11/2021 2:00:00 AM,175425.40,179050.00,173015.60
1/11/2021 8:00:00 AM,1/11/2021 3:00:00 AM,175799.40,179391.90,173015.60
1/11/2021 9:00:00 AM,1/11/2021 4:00:00 AM,176305.50,179647.00,173015.60
1/11/2021 10:00:00 AM,1/11/2021 5:00:00 AM,177623.80,180456.70,173015.60
1/11/2021 11:00:00 AM,1/11/2021 6:00:00 AM,179184.20,181772.80,173015.60
1/11/2021 12:00:00 PM,1/11/2021 7:00:00 AM,179552.30,181967.00,173015.60
1/11/2021 1:00:00 PM,1/11/2021 8:00:00 AM,179989.00,182612.60,173015.60
1/11/2021 2:00:00 PM,1/11/2021 9:00:00 AM,180181.70,182973.50,173015.60
1/11/2021 3:00:00 PM,1/11/2021 10:00:00 AM,179552.10,182332.30,173015.60
1/11/2021 4:00:00 PM,1/11/2021 11:00:00 AM,179285.90,181954.00,173015.60
1/11/2021 5:00:00 PM,1/11/2021 12:00:00 PM,179355.60,181663.60,173015.60
1/11/2021 6:00:00 PM,1/11/2021 1:00:00 PM,180218.90,182658.40,173015.60
1/11/2021 7:00:00 PM,1/11/2021 2:00:00 PM,180539.50,182961.80,173015.60
1/11/2021 8:00:00 PM,1/11/2021 3:00:00 PM,180701.40,183144.40,173015.60
1/11/2021 9:00:00 PM,1/11/2021 4:00:00 PM,181664.90,184037.80,173015.60
1/11/2021 10:00:00 PM,1/11/2021 5:00:00 PM,182752.40,184544.60,173015.60
1/11/2021 11:00:00 PM,1/11/2021 6:00:00 PM,183558.50,185153.00,173015.60
1/12/2021 12:00:00 AM,1/11/2021 7:00:00 PM,183693.30,185416.80,173015.60
1/12/2021 1:00:00 AM,1/11/2021 8:00:00 PM,183537.10,185382.90,173015.60
1/12/2021 2:00:00 AM,1/11/2021 9:00:00 PM,182288.40,184333.20,173015.60
1/12/2021 3:00:00 AM,1/11/2021 10:00:00 PM,181772.60,184266.80,173015.60
1/12/2021 4:00:00 AM,1/11/2021 11:00:00 PM,180786.40,183283.60,173015.60
1/12/2021 5:00:00 AM,1/12/2021 12:00:00 AM,179931.00,182732.70,173015.60
1/12/2021 6:00:00 AM,1/12/2021 1:00:00 AM,179937.30,182824.30,173015.60
1/12/2021 7:00:00 AM,1/12/2021 2:00:00 AM,179940.50,182919.70,173015.60
1/12/2021 8:00:00 AM,1/12/2021 3:00:00 AM,180043.60,183050.10,173015.60
1/12/2021 9:00:00 AM,1/12/2021 4:00:00 AM,180681.40,183425.00,173015.60
1/12/2021 10:00:00 AM,1/12/2021 5:00:00 AM,181975.90,184465.90,173015.60
1/12/2021 11:00:00 AM,1/12/2021 6:00:00 AM,183220.80,185282.90,173015.60
1/12/2021 12:00:00 PM,1/12/2021 7:00:00 AM,183310.60,185018.30,173015.60
1/12/2021 1:00:00 PM,1/12/2021 8:00:00 AM,183131.00,184871.60,173015.60
1/12/2021 2:00:00 PM,1/12/2021 9:00:00 AM,182738.90,184629.10,173015.60
1/12/2021 3:00:00 PM,1/12/2021 10:00:00 AM,181763.50,183752.10,173015.60
1/12/2021 4:00:00 PM,1/12/2021 11:00:00 AM,180283.30,182319.70,173015.60
1/12/2021 5:00:00 PM,1/12/2021 12:00:00 PM,179887.10,182040.80,173015.60
1/12/2021 6:00:00 PM,1/12/2021 1:00:00 PM,179718.20,181859.80,173015.60
1/12/2021 7:00:00 PM,1/12/2021 2:00:00 PM,179679.00,181856.20,173015.60
1/12/2021 8:00:00 PM,1/12/2021 3:00:00 PM,179837.80,182004.70,173015.60
1/12/2021 9:00:00 PM,1/12/2021 4:00:00 PM,180178.40,182218.40,173015.60
1/12/2021 10:00:00 PM,1/12/2021 5:00:00 PM,181052.70,182768.60,173015.60
1/12/2021 11:00:00 PM,1/12/2021 6:00:00 PM,181306.50,183122.10,173015.60
1/13/2021 12:00:00 AM,1/12/2021 7:00:00 PM,181236.40,183063.10,173015.60
1/13/2021 1:00:00 AM,1/12/2021 8:00:00 PM,182256.90,184203.30,173015.60
1/13/2021 2:00:00 AM,1/12/2021 9:00:00 PM,180467.70,182589.70,173015.60
1/13/2021 3:00:00 AM,1/12/2021 10:00:00 PM,180952.10,183441.10,173015.60
1/13/2021 4:00:00 AM,1/12/2021 11:00:00 PM,180432.50,183007.20,173015.60
1/13/2021 5:00:00 AM,1/13/2021 12:00:00 AM,178448.70,182049.20,173015.60
1/13/2021 6:00:00 AM,1/13/2021 1:00:00 AM,178414.70,182078.20,173015.60
1/13/2021 7:00:00 AM,1/13/2021 2:00:00 AM,178153.50,181854.90,173015.60
1/13/2021 8:00:00 AM,1/13/2021 3:00:00 AM,178827.80,182143.60,173015.60
1/13/2021 9:00:00 AM,1/13/2021 4:00:00 AM,178940.40,182090.00,173015.60
1/13/2021 10:00:00 AM,1/13/2021 5:00:00 AM,180445.10,183430.50,173015.60
1/13/2021 11:00:00 AM,1/13/2021 6:00:00 AM,182480.90,184584.10,173015.60
1/13/2021 12:00:00 PM,1/13/2021 7:00:00 AM,182784.80,184826.90,173015.60
