index,mu,sigma,xi
75,1.116818824763032,0.8857044533246895,-0.10330243765993724
76,1.116818824763032,0.8857044533246895,-0.10330243765993724
77,1.0651788192364398,0.8637696056767978,-0.05376573461269378
78,1.0651788192364398,0.8637696056767978,-0.05376573461269378
79,1.0723245915472852,0.860833162147284,-0.04912635258966076
80,1.062719531862376,0.8590647956025134,-0.029681210390140437
81,1.0720702044443937,0.8663025317336132,-0.028515892423401076
82,1.0720702044443937,0.8663025317336132,-0.028515892423401076
83,1.0720702044443937,0.8663025317336132,-0.028515892423401076
84,1.0690370472215485,0.8588070114451039,0.022659412356281567
85,1.0396143462669747,0.8364451127023823,0.04135573864245225
86,1.0111990725247082,0.821177822987483,0.047194990862215486
87,1.0111990725247082,0.821177822987483,0.047194990862215486
88,1.0111990725247082,0.821177822987483,0.047194990862215486
89,1.0179270765978814,0.8184044660316226,0.05671090367353279
90,1.021726142471893,0.8119192634385283,0.06044865313557651
91,1.0211203586133506,0.8104684130070285,0.08333217413959623
92,1.0222216812791285,0.7581026112440415,0.05844564761514499
93,1.0272660435219445,0.7560284477036735,0.04319032091863982
94,1.0305674508484708,0.7528056097783129,0.02720302497841224
95,1.014300182568934,0.7519008384972077,0.03120240700984641
96,0.9287216224909622,0.7003024162747837,0.025261639806117227
97,0.9146174703570418,0.6882866274413455,0.02553383633991771
98,0.8969628714638114,0.6555015002273418,0.031887131006721955
99,0.9012007883737481,0.6554925743602296,0.014630279172563763
100,0.9037870480490514,0.6587337010665436,0.003767363547178878
101,0.9037870480490514,0.6587337010665436,0.003767363547178878
102,0.9037870480490514,0.6587337010665436,0.003767363547178878
103,0.9112306395361355,0.678046812106677,0.0006712882711738541
104,0.9112306395361355,0.678046812106677,0.0006712882711738541
105,0.9340171310911791,0.6903232001398003,-0.02116502658753499
106,0.961706075038553,0.7018888278050516,-0.032680933046455446
107,0.961706075038553,0.7018888278050516,-0.032680933046455446
108,0.961706075038553,0.7018888278050516,-0.032680933046455446
109,0.9592722518655259,0.6911878551593648,-0.029412624714475418
110,0.9555207742597192,0.6928513174078289,-0.03044938486594733
111,0.9590200500656181,0.7050949084056888,-0.036541811102290586
112,0.9557795304385956,0.7198949212457822,-0.03434022342350168
113,0.998824092812192,0.7463844573539983,-0.062076608681531385
114,1.0074213697700105,0.7517106250361096,-0.06184123427172657
115,1.0130269579620077,0.7544573960489229,-0.05842046345528749
116,1.006423393955515,0.7759304573038086,-0.06372176931167799
117,1.021887311989322,0.8174206548942806,-0.08475604359336203
118,0.9398319790316918,1.001848548953994,-0.13495564615075498
119,0.9398319790316918,1.001848548953994,-0.13495564615075498
120,0.9398319790316918,1.001848548953994,-0.13495564615075498
121,0.9126836326871504,0.9791849493958886,-0.15051066652518202
122,0.9126836326871504,0.9791849493958886,-0.15051066652518202
123,0.9126836326871504,0.9791849493958886,-0.15051066652518202
124,0.9195888392366948,0.9855167270389912,-0.15617576836172187
125,0.9074571526170503,0.9711134051708754,-0.1457580533537416
126,0.9025387067283027,0.9682389932373212,-0.14752118843496376
127,0.9023300623075435,0.9651564555966313,-0.1592892275099306
128,0.9023300623075435,0.9651564555966313,-0.1592892275099306
129,0.9023300623075435,0.9651564555966313,-0.1592892275099306
130,0.8738875266127246,0.9524174210260654,-0.1794680909371068
131,0.8444360949521778,0.9575385908242311,-0.18704008459238264
132,0.8444360949521778,0.9575385908242311,-0.18704008459238264
133,0.8266900932447033,0.9509305413264465,-0.19165192819143337
134,0.8266900932447033,0.9509305413264465,-0.19165192819143337
135,0.7934197251881563,0.9311178283488166,-0.22544266304969715
136,0.8007345393146582,0.8697799434537601,-0.2618008265911978
137,0.8007345393146582,0.8697799434537601,-0.2618008265911978
138,0.8007345393146582,0.8697799434537601,-0.2618008265911978
139,0.8007345393146582,0.8697799434537601,-0.2618008265911978
140,0.766064276801578,0.8759218373639374,-0.2750733788344874
141,0.7717198964977803,0.8730595373368217,-0.28364335544608826
142,0.7952690430099701,0.8769971406497019,-0.29182381166152654
143,0.8405282362437386,0.8149720645913336,-0.3808104386960957
144,0.8317887338414728,0.7845540251524669,-0.3985021397034162
145,0.8504154231817539,0.7816103522697223,-0.41156150542033615
146,0.8504154231817539,0.7816103522697223,-0.41156150542033615
147,0.8352132333833181,0.7857733869778248,-0.4258361894725104
148,0.844183333421107,0.7785822329125811,-0.426582806961501
149,0.8489176188604226,0.7819355687239122,-0.43454939471492265
150,0.8489176188604226,0.7819355687239122,-0.43454939471492265
151,0.8504094637697698,0.7806551322178338,-0.4481725698528322
152,0.8452933081369904,0.7746889906712322,-0.44480880942775697
153,0.8452933081369904,0.7746889906712322,-0.44480880942775697
154,0.8452933081369904,0.7746889906712322,-0.44480880942775697
155,0.8452933081369904,0.7746889906712322,-0.44480880942775697
156,0.8602623932361577,0.7735461178097692,-0.4627363843366367
157,0.8757567212890932,0.7640066393256977,-0.4766648299606716
158,0.8905753935048962,0.7584638861109549,-0.49378693945388596
159,0.9039727580291519,0.7514238503181468,-0.49593985599821216
160,0.9039727580291519,0.7514238503181468,-0.49593985599821216
161,0.9104457910567669,0.7528131449354047,-0.4925590072781334
162,0.900469655488514,0.7513784401388294,-0.48815646963349374
163,0.8123098172663515,0.7738126230280258,-0.4408338330523856
164,0.8123098172663515,0.7738126230280258,-0.4408338330523856
165,0.8252590299238577,0.7796659967930526,-0.4504748495527389
166,0.8046692949870488,0.7851611148403702,-0.44383778596097323
167,0.8072446483871667,0.794696106837605,-0.4524212136516229
168,0.8095775369797957,0.7937850259187152,-0.4640962627353192
169,0.7835060482551102,0.7976973944228719,-0.4461044764946543
170,0.7301096884203561,0.8244414965188396,-0.43835760253707035
171,0.660903109297236,0.834908192108923,-0.4104179174014025
172,0.6628313828136315,0.832564086064031,-0.4141919458277943
173,0.6415320528587799,0.8297424908112344,-0.39999003803168465
174,0.6415320528587799,0.8297424908112344,-0.39999003803168465
175,0.47539776401036776,0.8413470389273947,-0.3388611447052827
176,0.41968275721572396,0.8621160575112515,-0.3437660893199002
177,0.4217762940127955,0.8630863024663917,-0.35148986463114945
178,0.4146786181104007,0.8618432013084534,-0.3514753255762967
179,0.4146786181104007,0.8618432013084534,-0.3514753255762967
180,0.4146786181104007,0.8618432013084534,-0.3514753255762967
181,0.4146786181104007,0.8618432013084534,-0.3514753255762967
182,0.4095478565707016,0.8728543709095985,-0.35914421267890245
183,0.4268744689609932,0.8921273967729628,-0.38547628697875
184,0.4391361676202233,0.896703273468783,-0.40033225611543327
185,0.43399302434656767,0.9015942870910305,-0.3978922361416092
186,0.4146715862351628,0.906751073761521,-0.3948493179646359
187,0.4367013497001683,0.9018645061985749,-0.41731492956335425
188,0.4370488675643521,0.8885458774423585,-0.3930895976606666
189,0.4304828554337334,0.8850458261997121,-0.3905172440906794
190,0.41995633513531966,0.8782781407495317,-0.3991719805862143
191,0.4380112110871731,0.8922804743841887,-0.41334823915163177
192,0.4499367733080507,0.9011427617888664,-0.4329451403990225
193,0.4499367733080507,0.9011427617888664,-0.4329451403990225
194,0.42467918878006683,0.925635891085848,-0.43403008598640547
195,0.43228822108532894,0.9250673706793715,-0.4422296674274256
196,0.3939949284109586,0.9410624541482342,-0.43046536915920974
197,0.3939949284109586,0.9410624541482342,-0.43046536915920974
198,0.3939949284109586,0.9410624541482342,-0.43046536915920974
199,0.38155463722840677,0.9404388065410064,-0.3977554112426318
200,0.39890310208220525,0.9436050439643628,-0.39704412902078845
201,0.39818231726517633,0.9489637355335334,-0.3929819092121675
202,0.44193066235534945,0.9365026046308479,-0.41667364172392163
203,0.46103553423040766,0.9459387836431309,-0.36879857424064594
204,0.4700231150060691,0.9436086258488762,-0.37480429166572454
205,0.4700231150060691,0.9436086258488762,-0.37480429166572454
206,0.44573608268258746,0.9526201910330151,-0.3782198252292643
207,0.44573608268258746,0.9526201910330151,-0.3782198252292643
208,0.44573608268258746,0.9526201910330151,-0.3782198252292643
209,0.4125141655680073,0.9619804932024454,-0.3513619789867943
210,0.414317516313749,0.9621577954765282,-0.3309302213034456
211,0.4185845441777817,0.9535047514713826,-0.33052428574511583
212,0.41776007962041267,0.9524486170552919,-0.3191933375977128
213,0.41776007962041267,0.9524486170552919,-0.3191933375977128
214,0.396545779950535,0.9455403310651763,-0.2952296171133269
215,0.3874147899988064,0.9335642205578293,-0.2895880044928938
216,0.3439674732114304,0.9520334950537381,-0.18637469027260775
217,0.3352856979945277,0.9543807283219491,-0.1718488381459412
218,0.338262976384042,0.9597976976474039,-0.16819592828483618
219,0.29465899848350124,0.9753983581522845,-0.09562747518379525
220,0.29212061741309947,0.9757983679683043,-0.09508054441227898
221,0.29634083086194585,1.0371869161383953,-0.05970053852180574
222,0.2964045422610365,1.0351736469772268,-0.046483477079904606
223,0.2964045422610365,1.0351736469772268,-0.046483477079904606
224,0.2964045422610365,1.0351736469772268,-0.046483477079904606
225,0.24452666515854793,1.0317692829995526,-0.029210800048425686
226,0.24452666515854793,1.0317692829995526,-0.029210800048425686
227,0.24452666515854793,1.0317692829995526,-0.029210800048425686
228,0.18333459299625074,1.041145483551923,-0.009404665930597023
229,0.1731441293044136,1.0712490552871616,-0.018557611816281364
230,0.1711230501779586,1.068950501548447,-0.014098839750772143
231,0.17957067778701583,1.0815313395626571,-0.02287046349229132
232,0.19010972297137774,1.0888717310110865,-0.030364078772095647
233,0.2075504194845742,1.0997991067648953,-0.035500243673404326
234,0.240161413126072,1.1408297519078878,-0.04763525989494966
235,0.240161413126072,1.1408297519078878,-0.04763525989494966
236,0.240161413126072,1.1408297519078878,-0.04763525989494966
237,0.320611026845622,1.1943549381030079,-0.07062014961584223
238,0.31476381766878925,1.188856976299788,-0.07580237094823397
239,0.3305436225356675,1.208105955357493,-0.07939043991545948
240,0.3232992527656854,1.211379620315177,-0.0776100144233562
241,0.3390360636400825,1.2209237325724438,-0.06472356440687717
242,0.3390360636400825,1.2209237325724438,-0.06472356440687717
243,0.3202892675802485,1.2000230829889404,-0.05326705930409246
244,0.3202892675802485,1.2000230829889404,-0.05326705930409246
245,0.3253220476247898,1.200571570441781,-0.05367591164252576
246,0.3518778956575715,1.210969544910835,-0.05964959928889601
247,0.3518778956575715,1.210969544910835,-0.05964959928889601
248,0.3518778956575715,1.210969544910835,-0.05964959928889601
249,0.3518778956575715,1.210969544910835,-0.05964959928889601
250,0.29782259027387076,1.136624373895092,-0.024716045006719138
251,0.28026360411189083,1.11854688373097,-0.016534756723334276
252,0.28026360411189083,1.11854688373097,-0.016534756723334276
253,0.2653399384713175,1.1081351823355523,-0.01974107944994675
254,0.21521705804925373,1.0638039807516544,0.010252097881238329
255,0.2107296516364178,1.0708076361872019,0.012502020519729993
256,0.2107296516364178,1.0708076361872019,0.012502020519729993
257,0.15647575364622435,1.0366455119720341,0.0277213484220299
258,-0.13316524880062952,0.9030369147953442,0.04145578839358679
259,-0.15678390361987746,0.88900805885365,0.054733990851131974
260,-0.15678390361987746,0.88900805885365,0.054733990851131974
261,-0.15817095252726512,0.8786526081386787,0.0565082224970699
262,-0.15817095252726512,0.8786526081386787,0.0565082224970699
263,-0.22635203064031245,0.821245823766121,0.021974084827150325
264,-0.23061010638343976,0.8023903948230537,0.02006088254516807
265,-0.23061010638343976,0.8023903948230537,0.02006088254516807
266,-0.23061010638343976,0.8023903948230537,0.02006088254516807
267,-0.23061010638343976,0.8023903948230537,0.02006088254516807
268,-0.23061010638343976,0.8023903948230537,0.02006088254516807
269,-0.23061010638343976,0.8023903948230537,0.02006088254516807
270,-0.23443809671541094,0.8144481770563717,0.021050915018259335
271,-0.24805360516078814,0.8154024282380461,0.03128607117563019
272,-0.24066277720020093,0.8795963231378668,0.005859995510613107
273,-0.22469410050637742,0.8757582701191563,0.002138117514130418
274,-0.22469410050637742,0.8757582701191563,0.002138117514130418
275,-0.22469410050637742,0.8757582701191563,0.002138117514130418
276,-0.1827193423094982,0.9045289264795936,0.010326830897322099
277,-0.1827193423094982,0.9045289264795936,0.010326830897322099
278,-0.1827193423094982,0.9045289264795936,0.010326830897322099
279,-0.09963365295811016,1.002761592900646,-0.02447192112292797
280,0.16161145051296014,1.1848886489395916,-0.04032123356424244
281,0.16161145051296014,1.1848886489395916,-0.04032123356424244
282,0.18480348734939464,1.1972203004524196,-0.04787371519305373
283,0.35331926469683134,1.331435025069441,-0.08049516144067742
284,0.41834725830772873,1.3877520331689794,-0.09703149890137631
285,0.7291517616924077,1.5850461370707905,-0.14032262176985225
286,0.7374876753182891,1.6021247263786924,-0.14004641167571935
287,0.7374876753182891,1.6021247263786924,-0.14004641167571935
288,0.7374876753182891,1.6021247263786924,-0.14004641167571935
289,0.7349415058954152,1.5909695919498466,-0.1356493136005742
290,0.7349415058954152,1.5909695919498466,-0.1356493136005742
291,0.7349415058954152,1.5909695919498466,-0.1356493136005742
292,0.7349415058954152,1.5909695919498466,-0.1356493136005742
293,0.7246440460620732,1.5986459879551964,-0.13473082030300035
294,0.7246440460620732,1.5986459879551964,-0.13473082030300035
295,0.7246440460620732,1.5986459879551964,-0.13473082030300035
296,0.7246440460620732,1.5986459879551964,-0.13473082030300035
297,0.7086897245942676,1.57927089671293,-0.13967323376194948
298,0.6199573146651438,1.5513694047018642,-0.13792024414574203
299,0.5993856246339749,1.5427556997971643,-0.14537254488725948
300,0.44609323748275337,1.4888497354334762,-0.11134267796897174
301,0.44609323748275337,1.4888497354334762,-0.11134267796897174
302,0.36950555153796993,1.432837147809736,-0.0875490786247715
303,0.3630555224280541,1.4232265407535056,-0.08230073530988982
304,0.345102957591309,1.3896484212329476,-0.08036347652259267
305,0.40046414742298064,1.3516721327110872,-0.07613247944502208
306,0.3938166210920555,1.3072318091140755,-0.05091506664043382
307,0.27468212958238053,1.1880882794606793,0.003253541222706815
308,0.27468212958238053,1.1880882794606793,0.003253541222706815
309,0.2764962401991363,1.1825398190572018,0.006315287635887303
310,0.2764962401991363,1.1825398190572018,0.006315287635887303
311,0.2911712831913045,1.1705207740259571,0.010928757084615534
312,0.2831050425689679,1.1737986530480409,0.014234286825205562
313,0.2955162843014112,1.1773896724285855,0.010714132410097867
314,0.37585312313990166,1.2520066041963127,-0.005119530944937878
315,0.5271622001325263,1.3456349511820478,-0.018907413939265774
316,0.5271622001325263,1.3456349511820478,-0.018907413939265774
317,0.5271622001325263,1.3456349511820478,-0.018907413939265774
318,0.5113568827707913,1.340238069044158,-0.01562675797645211
319,0.5113568827707913,1.340238069044158,-0.01562675797645211
320,0.5113568827707913,1.340238069044158,-0.01562675797645211
321,0.541491634339502,1.3206243572260314,0.010108509193284782
322,0.541491634339502,1.3206243572260314,0.010108509193284782
323,0.541491634339502,1.3206243572260314,0.010108509193284782
324,0.5496618665397063,1.33796532813519,0.009422068209418526
325,0.5963630392371609,1.33471007215508,0.012755632301018909
326,0.5963630392371609,1.33471007215508,0.012755632301018909
327,0.6724485734622221,1.3722429163211673,-0.006596021463843032
328,0.679549394900159,1.3807657135755533,0.007232477419847651
329,0.7244680305481234,1.3730551864833993,0.00714658524119275
330,0.7832400116552747,1.363384267152722,0.019344531710656986
331,0.7830070404408132,1.3322149448342955,0.030849211414435224
332,0.7320882058057238,1.2269376630657678,0.08987179947460218
333,0.7244049583579659,1.202844083465749,0.10519476550431675
334,0.6617458907029611,1.0941939796217839,0.15727293770003004
335,0.6408646052514824,1.064059202139335,0.1724065424863974
336,0.6408646052514824,1.064059202139335,0.1724065424863974
337,0.6408646052514824,1.064059202139335,0.1724065424863974
338,0.6420281756668564,1.071769048064829,0.17272718301078158
339,0.6420281756668564,1.071769048064829,0.17272718301078158
340,0.6547027669682737,1.084441166735092,0.17020651660305966
341,0.6446074477835534,1.078112342537982,0.17490133960629517
342,0.5000815332354702,0.9428861105607363,0.23798501807047323
343,0.4735679285823419,0.9259740795345277,0.24242610463174266
344,0.4544054503345199,0.9182218513383805,0.2466255194518778
345,0.43453149605104824,0.8851624704118359,0.251034204879029
346,0.43453149605104824,0.8851624704118359,0.251034204879029
347,0.43453149605104824,0.8851624704118359,0.251034204879029
348,0.43453149605104824,0.8851624704118359,0.251034204879029
349,0.4348924624201399,0.8934704378548455,0.24733439361293372
350,0.4348924624201399,0.8934704378548455,0.24733439361293372
351,0.4348924624201399,0.8934704378548455,0.24733439361293372
352,0.31579451167993366,0.7680777138140213,0.22853384683804542
353,0.1777181905092555,0.6473184576126974,0.24446838914505953
354,0.15441115600689692,0.6165390926220089,0.2504274386233126
355,0.15441115600689692,0.6165390926220089,0.2504274386233126
356,0.15605552722878197,0.6252670264822339,0.24461571955343436
357,0.15605552722878197,0.6252670264822339,0.24461571955343436
358,0.21847131591151023,0.6082815909067956,0.21073897177109085
359,0.22240133225788203,0.6098225604432994,0.21165957537082072
360,0.22635731655693728,0.6092822413178218,0.2051403043751085
361,0.2389002977119795,0.6099796765526656,0.20000901395917464
362,0.3250533540895373,0.6225522701250152,0.14178757579017195
363,0.3301911815825425,0.625242495565685,0.13866658933501708
364,0.3301911815825425,0.625242495565685,0.13866658933501708
365,0.46626904402739405,0.7132242207344471,0.08542099595711418
366,0.48117907483844,0.7250842171280456,0.0871819299206056
367,0.48117907483844,0.7250842171280456,0.0871819299206056
368,0.5192089508673834,0.7418088599926184,0.0792457741208171
369,0.5740129960977057,0.8100635134827023,0.04870464905701053
370,0.5740129960977057,0.8100635134827023,0.04870464905701053
371,0.5740129960977057,0.8100635134827023,0.04870464905701053
372,0.5843131862265685,0.8143325649702519,0.03915808963728547
373,0.5943329297684479,0.8211182628453958,0.04100014925313648
374,0.6073270071499021,0.8305136193427701,0.03495476268290847
375,0.6109503907610696,0.831950741305504,0.02848747406156522
376,0.6435587056638019,0.8701410903743116,0.022431429913152483
377,0.6435587056638019,0.8701410903743116,0.022431429913152483
378,0.6435587056638019,0.8701410903743116,0.022431429913152483
379,0.6246159153208571,0.8657213786551695,0.034082067010020124
380,0.6115447010714071,0.8600671755552615,0.043770593018720175
381,0.6236293659098875,0.900072545838789,0.02966775736304192
382,0.6292223997563482,0.9110985246080157,0.011850311956350744
383,0.639954452038944,0.9147432983422931,0.007394890528531542
384,0.611619795620668,0.899287725832934,0.015100051383645422
385,0.5162931705950065,0.8926592559544504,0.03423830391608268
386,0.5162931705950065,0.8926592559544504,0.03423830391608268
387,0.5155382533149374,0.9097694150981401,0.02377340757051162
388,0.4920725643525946,0.9060342445698008,0.02891854137091686
389,0.19740057057001623,0.8795156290218431,0.1034002632348428
390,0.1841197746613443,0.8769464516259362,0.11356355570098697
391,0.1841197746613443,0.8769464516259362,0.11356355570098697
392,0.1841197746613443,0.8769464516259362,0.11356355570098697
393,0.1810659879420881,0.8653511356142413,0.11775310491611223
394,0.13443699702784337,0.8313945768858407,0.13042622513767682
395,0.13443699702784337,0.8313945768858407,0.13042622513767682
396,0.13176487220250852,0.8213287250266855,0.13765598218807457
397,0.13176487220250852,0.8213287250266855,0.13765598218807457
398,0.13176487220250852,0.8213287250266855,0.13765598218807457
399,0.13176487220250852,0.8213287250266855,0.13765598218807457
400,0.13176487220250852,0.8213287250266855,0.13765598218807457
401,0.12417974635145163,0.8150104145009309,0.14533577611523077
402,0.13502029671663196,0.8427512831103059,0.14011340415917917
403,0.12640245904887823,0.8321974809810017,0.14189468676167213
404,0.13149169479210174,0.8431273870403474,0.14358751929739408
405,0.104720460621274,0.823459301557816,0.1530049140554203
406,0.104720460621274,0.823459301557816,0.1530049140554203
407,0.104720460621274,0.823459301557816,0.1530049140554203
408,0.10651026058622119,0.8263395350543231,0.1545072044434897
409,0.09564438805198563,0.8267887003571185,0.15503554715514045
410,0.0957205881949416,0.8306660123693509,0.1638207916942345
411,0.14608027687956576,0.821769193654347,0.1839337497447276
412,0.21864856322863735,0.8493393264583975,0.18786993891215062
413,0.21873688417798479,0.8369935583150223,0.19076389371578234
414,0.21884736651794193,0.832128510334302,0.19534702395178233
415,0.2078556347631614,0.8207439649663536,0.2032951934398468
416,0.20178655435147236,0.8122712790491866,0.20591303892077428
417,0.19846453081437987,0.8020058115683242,0.21712889481705377
418,0.22634350001466494,0.817444540913157,0.21381249679274583
419,0.23603669999660254,0.8274808073100202,0.20887379648467774
420,0.24619340755801525,0.8233458772146142,0.21598920836947777
421,0.24619340755801525,0.8233458772146142,0.21598920836947777
422,0.2498934777640983,0.831299402171901,0.231411374851338
423,0.2498934777640983,0.831299402171901,0.231411374851338
424,0.23782657594168125,0.8190367242854909,0.237534981518024
425,0.23782657594168125,0.8190367242854909,0.237534981518024
426,0.23782657594168125,0.8190367242854909,0.237534981518024
427,0.18520203983902328,0.7497204662191455,0.19901325469723813
428,0.18520203983902328,0.7497204662191455,0.19901325469723813
429,0.14568809607284156,0.7225262048316011,0.19607299171543713
430,0.09537900396886584,0.7016040522480245,0.19196779634414127
431,0.05879835799145273,0.7166028198806602,0.1679816235987881
432,0.05879835799145273,0.7166028198806602,0.1679816235987881
433,0.05879835799145273,0.7166028198806602,0.1679816235987881
434,0.05879835799145273,0.7166028198806602,0.1679816235987881
435,0.05879835799145273,0.7166028198806602,0.1679816235987881
436,0.06868522062467454,0.7388397098496504,0.14397997287618947
437,0.06868522062467454,0.7388397098496504,0.14397997287618947
438,0.06900526735001618,0.7251119397855526,0.11695053055381809
439,0.06190972047900718,0.7309046806406411,0.10747202860701144
440,0.06190972047900718,0.7309046806406411,0.10747202860701144
441,0.06190972047900718,0.7309046806406411,0.10747202860701144
442,0.05780886665869822,0.7750086944462986,0.08609430810106371
443,0.023960046645334146,0.7817684808686804,0.06343531971981546
444,-0.014869824755889422,0.8508996765075737,-0.0004273208325787925
445,-0.014869824755889422,0.8508996765075737,-0.0004273208325787925
446,-0.014869824755889422,0.8508996765075737,-0.0004273208325787925
447,-0.044217198983300426,0.8476580442114063,-0.023057990846736057
448,-0.044217198983300426,0.8476580442114063,-0.023057990846736057
449,-0.06265839680852345,0.8540883752673922,-0.03017448273765913
450,-0.06333751017833592,0.8624981720016351,-0.03574866496299217
451,-0.005608073513616413,0.899019448665051,-0.06876440835831418
452,0.0005872577234167886,0.897588162531838,-0.07387340618587775
453,0.013527308488075823,0.9296102308242074,-0.07817855549079637
454,0.01470489940734923,0.951018853254957,-0.08418990638884712
455,-0.06681067775446631,0.9291949204178626,-0.0783147465936836
456,-0.09972815336435675,0.9491199017962608,-0.08696755180720338
457,-0.09972815336435675,0.9491199017962608,-0.08696755180720338
458,-0.07494050361116546,0.9491075431146159,-0.08886333833561562
459,-0.07494050361116546,0.9491075431146159,-0.08886333833561562
460,-0.06925704112793618,0.9306391406596713,-0.09467985029871809
461,-0.06874091374839139,0.9251267184484646,-0.09424754553830518
462,-0.06874091374839139,0.9251267184484646,-0.09424754553830518
463,-0.06874091374839139,0.9251267184484646,-0.09424754553830518
464,-0.06874091374839139,0.9251267184484646,-0.09424754553830518
465,-0.11589892277717255,0.8979121898121072,-0.0625377467882328
466,-0.12827375542565117,0.8919984300542427,-0.05029196519397553
467,-0.13902046424377087,0.8861823961945285,-0.05258005940333138
468,-0.14129184349240295,0.8858696334296855,-0.04595311966904783
469,-0.1295756996315824,0.8968361110677934,-0.052559325972457695
470,-0.1295756996315824,0.8968361110677934,-0.052559325972457695
471,-0.12575337232317302,0.9023294680843976,-0.056130547819915055
472,-0.1454290975082793,0.8960502113493592,-0.05900775519668975
473,-0.15345539560387111,0.9025636945455727,-0.0623625424828342
474,-0.1379660400271804,0.9280797394903917,-0.06586128640396764
